aX,aY,aZ,gX,gY,gZ
-0.254,-0.700,0.742,-25.146,-72.937,117.798
-0.287,-0.693,0.739,-26.123,-72.083,118.408
-0.315,-0.695,0.727,-29.297,-70.374,118.103
-0.336,-0.691,0.706,-33.813,-67.993,118.347
-0.422,-0.695,0.641,-38.208,-65.613,118.896
-0.431,-0.667,0.653,-42.786,-64.148,122.498
-0.462,-0.627,0.627,-33.752,-57.129,124.146
-0.459,-0.599,0.588,-30.273,-45.410,129.333
-0.508,-0.543,0.589,-21.179,-42.114,134.216
-0.559,-0.474,0.602,-16.418,-39.490,139.282
-0.630,-0.394,0.655,-11.414,-38.208,139.832
-0.703,-0.326,0.711,-10.742,-38.391,135.010
-0.763,-0.290,0.732,-15.015,-38.940,124.634
-0.795,-0.278,0.723,-23.193,-40.955,110.474
-0.808,-0.290,0.693,-32.166,-44.067,94.727
-0.809,-0.307,0.684,-38.696,-49.255,82.092
-0.802,-0.327,0.703,-39.917,-54.443,74.402
-0.789,-0.338,0.731,-35.034,-55.298,70.984
-0.805,-0.327,0.760,-26.123,-52.246,71.167
-0.828,-0.296,0.792,-16.724,-48.828,72.144
-0.849,-0.256,0.830,-12.512,-46.509,73.120
-0.879,-0.223,0.872,-12.024,-44.739,71.472
-0.908,-0.191,0.905,-12.634,-41.626,68.237
-0.921,-0.162,0.930,-13.000,-37.292,63.843
-0.926,-0.138,0.945,-13.123,-33.691,58.228
-0.924,-0.122,0.954,-14.465,-30.579,52.979
-0.927,-0.104,0.966,-14.587,-26.672,48.157
-0.917,-0.088,0.981,-11.230,-21.973,44.434
-0.906,-0.072,0.988,-5.798,-16.846,41.565
-0.909,-0.055,1.014,0.244,-12.146,39.856
-0.923,-0.032,1.034,7.446,-7.141,38.086
-0.923,-0.035,1.003,15.320,-1.770,34.058
-0.905,0.009,1.057,15.259,1.282,28.992
-0.904,0.039,1.072,13.245,2.014,24.414
-0.895,0.041,1.048,12.512,3.479,15.381
-0.878,0.042,1.037,7.080,4.944,6.287
-0.854,0.040,1.021,0.671,5.615,-2.441
-0.849,0.032,1.018,-5.493,5.554,-11.047
-0.832,0.012,1.005,-8.362,7.141,-18.860
-0.815,-0.015,0.992,-8.362,10.010,-25.208
-0.799,-0.040,0.976,-6.836,12.512,-29.480
-0.789,-0.081,0.956,-4.517,14.404,-32.593
-0.774,-0.122,0.947,-2.747,15.564,-35.583
-0.763,-0.159,0.947,-1.587,15.991,-38.879
-0.749,-0.198,0.940,-0.854,19.165,-43.091
-0.731,-0.228,0.912,0.488,24.658,-47.058
-0.716,-0.252,0.891,1.770,29.358,-50.354
-0.708,-0.261,0.890,3.235,32.410,-53.223
-0.706,-0.267,0.903,6.042,34.973,-55.603
-0.702,-0.270,0.911,9.583,38.940,-57.556
-0.692,-0.275,0.919,12.085,42.847,-59.753
-0.693,-0.280,0.928,13.123,45.471,-62.073
-0.677,-0.288,0.928,14.221,47.119,-64.819
-0.657,-0.312,0.936,14.404,47.974,-68.359
-0.631,-0.337,0.944,13.428,48.889,-72.327
-0.593,-0.372,0.935,9.888,51.208,-76.477
-0.557,-0.409,0.902,4.089,53.833,-80.078
-0.523,-0.434,0.857,-1.526,56.274,-82.397
-0.491,-0.445,0.804,-5.859,58.960,-83.374
-0.453,-0.429,0.754,-7.629,60.486,-83.252
-0.427,-0.415,0.717,-5.554,60.120,-83.679
-0.410,-0.417,0.683,-0.366,60.730,-86.121
-0.383,-0.423,0.668,5.615,60.852,-89.355
-0.374,-0.446,0.684,11.108,57.861,-92.773
-0.367,-0.492,0.708,16.724,55.542,-96.558
-0.355,-0.542,0.747,21.301,55.847,-99.426
-0.344,-0.576,0.783,26.001,57.434,-100.098
-0.320,-0.607,0.797,29.663,60.669,-99.426
-0.302,-0.617,0.802,29.297,63.721,-98.450
-0.265,-0.614,0.788,27.466,65.918,-98.389
-0.233,-0.630,0.759,24.292,67.322,-98.999
-0.191,-0.642,0.741,21.606,66.406,-99.304
-0.165,-0.650,0.735,18.982,63.721,-98.877
-0.148,-0.664,0.718,17.822,62.195,-98.206
-0.138,-0.681,0.695,18.677,62.073,-96.924
-0.124,-0.692,0.681,20.752,60.486,-95.520
-0.112,-0.725,0.675,23.071,57.312,-94.543
-0.077,-0.764,0.665,22.339,54.260,-94.299
-0.029,-0.781,0.681,20.996,50.903,-93.933
0.011,-0.792,0.711,21.423,48.828,-93.140
0.054,-0.830,0.732,23.193,50.842,-93.445
0.120,-0.844,0.730,20.630,55.725,-91.064
0.178,-0.853,0.729,19.043,59.204,-87.646
0.240,-0.862,0.731,18.799,61.218,-84.961

0.530,-0.977,0.617,12.329,57.617,-72.449
0.601,-1.006,0.597,10.071,52.917,-67.444
0.648,-1.013,0.596,10.498,49.377,-59.021
0.699,-0.978,0.592,11.963,48.035,-48.340
0.709,-0.917,0.588,12.207,45.959,-37.170
0.687,-0.843,0.596,11.169,41.809,-27.344
0.674,-0.769,0.599,10.620,37.231,-19.592
0.657,-0.696,0.615,10.254,31.555,-13.916
0.635,-0.643,0.653,10.620,24.597,-10.681
0.613,-0.617,0.692,10.864,18.127,-9.399
0.610,-0.625,0.732,9.094,12.268,-10.803
0.617,-0.656,0.760,4.517,6.653,-14.221
0.643,-0.712,0.762,-0.916,1.892,-17.578
0.675,-0.786,0.746,-6.653,-1.953,-18.433
0.698,-0.847,0.722,-10.864,-5.737,-15.625
0.730,-0.894,0.707,-13.855,-9.033,-9.644
0.728,-0.935,0.667,-13.550,-12.207,-1.953
0.713,-0.951,0.649,-13.123,-14.343,7.446
0.706,-0.946,0.645,-10.986,-15.442,17.456
0.696,-0.945,0.642,-9.155,-16.602,26.672
0.676,-0.949,0.638,-9.094,-20.569,34.546
0.654,-0.954,0.639,-9.521,-25.513,41.565
0.632,-0.954,0.649,-9.460,-28.503,47.668
0.600,-0.945,0.670,-10.132,-31.128,53.894
0.561,-0.919,0.684,-11.536,-34.241,60.974
0.532,-0.887,0.698,-12.634,-36.011,67.566
0.502,-0.871,0.706,-13.245,-36.011,73.547
0.467,-0.855,0.709,-11.292,-35.217,80.017
0.433,-0.841,0.724,-6.409,-35.828,86.792
0.406,-0.838,0.751,-2.319,-37.720,92.102
0.380,-0.838,0.773,0.610,-40.405,95.764
0.357,-0.844,0.801,1.282,-42.847,98.328
0.305,-0.849,0.817,-0.122,-44.373,99.854
0.267,-0.846,0.820,-4.761,-45.044,101.624
0.230,-0.841,0.785,-9.766,-44.739,102.295
0.191,-0.832,0.732,-16.052,-44.617,102.478
0.147,-0.811,0.676,-21.606,-45.837,102.844
0.106,-0.791,0.638,-23.376,-48.462,103.943
0.073,-0.771,0.594,-23.254,-51.636,104.980
0.023,-0.781,0.576,-22.339,-56.091,106.506
-0.062,-0.803,0.580,-21.423,-59.204,108.521
-0.143,-0.802,0.591,-16.602,-60.242,112.000
-0.212,-0.779,0.626,-12.390,-60.425,115.173
-0.285,-0.741,0.676,-11.169,-59.326,116.333
-0.327,-0.724,0.677,-10.986,-57.190,115.479
-0.364,-0.659,0.746,-15.930,-55.420,114.502
-0.418,-0.615,0.718,-14.526,-55.786,113.037
-0.434,-0.560,0.704,-20.752,-51.941,113.464
-0.479,-0.521,0.706,-21.179,-50.842,112.610
-0.531,-0.474,0.726,-23.926,-51.270,112.488
-0.597,-0.416,0.744,-23.743,-52.368,111.206
-0.660,-0.358,0.766,-20.325,-53.772,107.910
-0.703,-0.296,0.775,-14.343,-56.030,102.356
-0.715,-0.234,0.785,-10.925,-59.265,94.727
-0.720,-0.202,0.799,-11.292,-63.965,85.083
-0.716,-0.204,0.826,-15.015,-69.519,75.073
-0.716,-0.223,0.870,-20.386,-74.341,66.895
-0.720,-0.241,0.916,-24.048,-75.317,61.707
-0.704,-0.251,0.933,-24.536,-71.167,59.692
-0.714,-0.262,0.925,-22.644,-64.941,59.448
-0.744,-0.246,0.922,-21.118,-57.922,60.120
-0.758,-0.222,0.913,-19.226,-50.354,59.875
-0.761,-0.208,0.911,-15.991,-44.250,57.434
-0.758,-0.209,0.917,-15.381,-39.246,54.321
-0.756,-0.202,0.919,-14.282,-34.302,51.392
-0.733,-0.194,0.908,-10.864,-29.297,48.889
-0.724,-0.184,0.896,-8.667,-25.391,46.692
-0.720,-0.164,0.884,-8.240,-22.278,45.044
-0.729,-0.142,0.877,-7.507,-19.409,42.725
-0.745,-0.140,0.872,-6.897,-16.846,40.100
-0.768,-0.118,0.872,-5.676,-14.465,37.231
-0.776,-0.103,0.876,-3.784,-13.062,34.119
-0.801,-0.105,0.854,-1.404,-11.597,30.762
-0.825,-0.066,0.904,-2.319,-9.399,26.367
-0.855,-0.039,0.926,0.977,-6.470,23.132
-0.860,-0.027,0.919,8.972,-1.953,16.418
-0.844,-0.019,0.913,11.597,0.549,9.399
-0.859,-0.016,0.943,8.362,-1.953,2.625
-0.876,-0.024,0.985,4.761,-4.456,-4.761
-0.859,-0.056,1.001,2.686,-3.235,-12.085
-0.862,-0.078,1.011,0.305,-2.625,-17.395
-0.875,-0.093,1.022,-0.793,-2.258,-21.179
-0.872,-0.117,1.024,-0.854,-0.244,-25.269
-0.882,-0.128,1.015,-1.160,2.747,-29.541
-0.889,-0.144,1.005,0.244,6.348,-33.691
-0.892,-0.165,1.001,2.563,11.108,-38.452
-0.876,-0.183,1.001,5.493,16.541,-43.030
-0.852,-0.212,0.983,9.338,22.949,-46.509
-0.824,-0.238,0.962,12.756,27.893,-48.157
-0.803,-0.258,0.948,15.503,31.311,-49.194
-0.790,-0.272,0.933,16.785,35.217,-50.842
-0.774,-0.295,0.902,15.625,39.246,-53.894
-0.754,-0.319,0.864,12.085,40.955,-58.533
-0.724,-0.342,0.828,7.385,40.039,-64.636
-0.697,-0.376,0.804,4.578,40.955,-70.801
-0.657,-0.409,0.790,6.592,44.800,-75.745
-0.607,-0.428,0.794,10.742,49.072,-78.491
-0.571,-0.441,0.793,14.160,54.077,-79.895
-0.526,-0.451,0.784,18.250,57.678,-79.956
-0.489,-0.456,0.792,22.400,58.777,-80.017
-0.470,-0.459,0.803,25.146,59.570,-80.322
-0.455,-0.466,0.800,27.283,62.073,-81.665
-0.441,-0.486,0.794,27.649,63.782,-84.717
-0.421,-0.512,0.766,24.841,63.354,-88.867
-0.369,-0.535,0.738,20.691,60.730,-92.834
-0.346,-0.566,0.718,17.944,56.763,-96.497
-0.296,-0.590,0.699,18.555,56.458,-98.877
-0.247,-0.622,0.676,22.339,60.181,-100.281
-0.209,-0.669,0.659,26.917,63.721,-101.013
-0.200,-0.710,0.643,30.945,67.200,-101.196
-0.161,-0.738,0.619,34.912,71.960,-101.746
-0.119,-0.779,0.607,36.621,73.242,-102.539
-0.096,-0.821,0.620,35.034,69.641,-102.966
-0.066,-0.853,0.635,32.471,67.810,-102.295
-0.022,-0.848,0.653,30.823,69.275,-99.915
0.024,-0.831,0.671,30.701,72.388,-95.886
0.060,-0.817,0.685,31.372,75.134,-91.309
0.086,-0.811,0.676,31.006,76.538,-88.501
0.135,-0.815,0.648,29.053,75.562,-87.952

0.509,-1.008,0.597,21.729,49.316,-76.782
0.564,-1.016,0.609,24.719,46.387,-69.946
0.603,-1.021,0.650,27.405,42.236,-63.660
0.649,-1.034,0.704,27.832,38.452,-57.983
0.690,-1.060,0.745,24.170,34.912,-52.673
0.727,-1.078,0.767,17.822,32.837,-46.875
0.776,-1.065,0.767,11.536,33.264,-40.161
0.813,-1.052,0.751,6.226,32.959,-32.654
0.835,-1.041,0.730,0.854,30.884,-25.574
0.853,-1.029,0.708,-4.761,26.855,-18.860
0.860,-1.014,0.685,-9.094,21.912,-12.146
0.865,-1.005,0.660,-11.841,15.930,-5.066
0.858,-1.005,0.647,-13.550,8.911,1.221
0.854,-1.015,0.639,-15.015,2.014,6.958
0.857,-1.036,0.641,-17.944,-4.395,12.695
0.853,-1.047,0.636,-22.156,-10.071,18.738
0.850,-1.047,0.605,-25.391,-15.015,24.841
0.840,-1.035,0.580,-29.358,-18.494,31.738
0.822,-1.008,0.558,-34.851,-22.705,39.490
0.798,-0.975,0.548,-39.124,-27.283,47.668
0.754,-0.934,0.557,-41.016,-31.311,57.068
0.710,-0.892,0.557,-39.612,-34.973,66.650
0.648,-0.861,0.578,-35.889,-39.429,74.707
0.583,-0.847,0.609,-31.860,-43.518,81.177
0.508,-0.829,0.646,-29.785,-46.936,86.243
0.446,-0.804,0.664,-30.334,-50.476,89.783
0.397,-0.768,0.661,-34.058,-53.955,91.919
0.349,-0.733,0.661,-39.551,-57.678,93.018
0.308,-0.711,0.654,-44.189,-60.486,93.994
0.260,-0.700,0.650,-47.119,-63.354,95.764
0.188,-0.686,0.653,-48.401,-66.650,98.450
0.119,-0.676,0.666,-49.255,-68.481,101.257
0.037,-0.670,0.682,-48.401,-70.313,103.271
-0.057,-0.680,0.705,-47.302,-71.716,104.797
-0.138,-0.675,0.717,-44.800,-70.740,105.286
-0.198,-0.680,0.736,-42.175,-69.031,103.760
-0.262,-0.685,0.752,-41.138,-68.726,101.929
-0.305,-0.684,0.764,-41.931,-66.833,99.548
-0.343,-0.684,0.772,-43.884,-63.843,96.985
-0.398,-0.679,0.783,-45.349,-62.134,96.680
-0.406,-0.632,0.803,-44.250,-60.730,99.121
-0.470,-0.552,0.866,-43.579,-58.533,102.783
-0.559,-0.556,0.860,-31.860,-56.763,106.628
-0.549,-0.487,0.847,-20.203,-44.983,110.107
-0.576,-0.452,0.800,-10.559,-35.156,112.549
-0.615,-0.369,0.802,-7.690,-31.311,112.732
-0.637,-0.307,0.753,-7.385,-28.015,109.863
-0.650,-0.269,0.731,-9.338,-28.931,102.356
-0.682,-0.258,0.729,-17.029,-35.522,93.079
-0.715,-0.262,0.726,-24.048,-43.335,84.534
-0.738,-0.268,0.729,-25.940,-48.828,77.332
-0.751,-0.263,0.739,-23.743,-52.795,72.021
-0.754,-0.255,0.766,-19.714,-55.054,68.848
-0.760,-0.251,0.790,-15.686,-54.321,66.406
-0.737,-0.245,0.808,-12.146,-50.903,64.758
-0.725,-0.242,0.816,-9.827,-47.058,63.660
-0.753,-0.231,0.834,-9.583,-43.335,61.890
-0.760,-0.198,0.844,-9.460,-38.269,59.570
-0.762,-0.166,0.837,-10.010,-32.410,56.152
-0.780,-0.149,0.826,-12.329,-27.283,51.025
-0.800,-0.140,0.815,-13.550,-23.804,46.448
-0.818,-0.133,0.824,-11.047,-21.484,42.542
-0.823,-0.130,0.837,-4.883,-18.677,39.612
-0.829,-0.115,0.869,2.136,-16.724,38.269
-0.838,-0.085,0.902,8.240,-14.404,37.415
-0.842,-0.056,0.920,12.512,-10.742,36.011
-0.853,-0.026,0.927,14.648,-7.507,33.264
-0.856,-0.004,0.934,14.832,-6.104,29.175
-0.887,-0.011,0.926,13.733,-5.493,22.583
-0.887,-0.001,0.964,5.371,-5.554,15.015
-0.888,0.001,0.984,2.441,-4.211,7.202
-0.881,-0.018,0.990,3.235,-1.099,-1.221
-0.859,-0.036,0.987,2.075,3.235,-7.996
-0.857,-0.045,0.990,-0.916,6.653,-13.550
-0.851,-0.058,0.985,-2.502,9.155,-18.372
-0.841,-0.085,0.983,-2.930,12.146,-23.499
-0.818,-0.123,0.958,-3.296,15.320,-28.076
-0.798,-0.146,0.930,-3.845,16.663,-31.128
-0.801,-0.175,0.918,-2.991,15.381,-33.630
-0.791,-0.208,0.908,-1.038,15.564,-36.621
-0.766,-0.230,0.907,1.404,15.991,-40.161
-0.760,-0.254,0.933,2.747,16.174,-43.884
-0.750,-0.285,0.932,4.150,19.470,-47.729
-0.723,-0.309,0.922,5.432,24.109,-51.208
-0.705,-0.315,0.903,6.226,28.564,-54.138
-0.669,-0.326,0.873,7.446,33.142,-56.213
-0.631,-0.338,0.852,9.216,36.560,-57.617
-0.613,-0.338,0.844,11.169,38.330,-58.350
-0.599,-0.351,0.841,14.709,40.466,-58.838
-0.586,-0.380,0.864,17.639,42.664,-60.486
-0.554,-0.399,0.870,19.958,45.593,-62.561
-0.526,-0.415,0.872,21.301,48.645,-64.392
-0.498,-0.424,0.852,21.057,52.673,-65.308
-0.481,-0.426,0.832,18.188,55.664,-66.467
-0.465,-0.420,0.796,13.733,57.678,-68.481
-0.441,-0.401,0.741,9.888,58.838,-70.862
-0.404,-0.384,0.685,8.484,58.472,-73.853
-0.372,-0.382,0.647,7.263,56.274,-77.209
-0.356,-0.389,0.628,7.874,52.612,-80.688
-0.349,-0.404,0.632,11.353,50.049,-83.618
-0.350,-0.426,0.648,15.503,49.866,-86.243
-0.347,-0.466,0.663,19.104,51.392,-88.806
-0.341,-0.498,0.684,20.508,52.307,-90.637
-0.352,-0.516,0.732,20.813,52.246,-92.163
-0.344,-0.535,0.778,23.376,55.969,-93.567
-0.318,-0.554,0.792,26.794,63.110,-95.093
-0.312,-0.580,0.804,26.978,68.054,-96.069
-0.304,-0.588,0.802,25.330,71.777,-96.130
-0.278,-0.598,0.785,26.855,76.172,-95.581
-0.235,-0.624,0.785,30.762,77.820,-95.093
-0.189,-0.661,0.802,34.302,76.111,-94.604
-0.123,-0.697,0.796,36.560,75.073,-93.811
-0.047,-0.730,0.771,37.598,74.524,-92.834
0.030,-0.773,0.732,34.119,74.036,-92.102
0.115,-0.794,0.674,27.954,73.975,-92.285
0.210,-0.832,0.621,23.193,73.608,-92.773
0.299,-0.872,0.562,19.592,71.411,-91.980
0.380,-0.911,0.569,15.991,66.528,-89.233
0.416,-0.931,0.578,17.456,64.575,-83.557

0.577,-0.896,0.597,33.264,54.688,-53.345
0.630,-0.908,0.649,35.034,46.143,-52.490
0.692,-0.946,0.700,33.386,37.354,-53.406
0.744,-0.994,0.739,25.146,27.710,-54.688
0.800,-1.057,0.768,12.451,19.104,-54.810
0.829,-1.089,0.777,-0.122,13.489,-51.270
0.859,-1.102,0.781,-9.338,10.498,-44.189
0.878,-1.092,0.771,-16.113,8.972,-34.607
0.881,-1.073,0.753,-22.278,6.775,-24.170
0.865,-1.044,0.724,-27.649,4.761,-13.550
0.855,-1.025,0.690,-29.846,2.930,-3.235
0.831,-1.015,0.658,-28.503,-0.610,6.775
0.804,-1.012,0.662,-24.170,-5.188,15.869
0.790,-1.023,0.665,-18.250,-9.583,23.621
0.767,-1.018,0.664,-15.137,-13.550,31.921
0.745,-0.989,0.668,-17.456,-17.273,39.978
0.706,-0.958,0.665,-22.461,-21.912,47.058
0.669,-0.927,0.662,-27.954,-27.649,52.063
0.623,-0.910,0.666,-31.250,-33.936,56.335
0.559,-0.896,0.692,-32.410,-39.490,61.035
0.489,-0.892,0.714,-33.447,-42.786,65.796
0.434,-0.888,0.723,-33.875,-44.189,70.862
0.400,-0.890,0.714,-32.104,-44.312,76.050
0.373,-0.890,0.715,-28.748,-43.823,81.726
0.344,-0.881,0.722,-25.146,-43.335,87.341
0.320,-0.856,0.729,-23.010,-42.542,91.797
0.288,-0.817,0.728,-23.437,-40.894,95.703
0.238,-0.781,0.734,-24.353,-39.246,98.022
0.185,-0.759,0.723,-25.024,-39.490,99.182
0.132,-0.732,0.723,-27.283,-42.419,100.159
0.093,-0.706,0.718,-28.503,-46.143,100.769
0.063,-0.682,0.727,-26.794,-49.622,101.624
0.037,-0.663,0.730,-23.499,-52.063,102.417
0.008,-0.652,0.717,-20.569,-53.406,103.760
-0.024,-0.637,0.691,-19.592,-54.382,105.469
-0.065,-0.630,0.665,-17.395,-55.542,106.995
-0.106,-0.596,0.653,-15.869,-56.763,108.765
-0.158,-0.568,0.662,-14.282,-60.791,109.131
-0.208,-0.552,0.704,-12.695,-66.528,108.154
-0.250,-0.561,0.732,-12.390,-69.458,106.506
-0.279,-0.571,0.746,-14.160,-68.665,105.408
-0.330,-0.580,0.747,-16.541,-66.589,105.469
-0.385,-0.578,0.732,-17.822,-62.195,106.750
-0.431,-0.562,0.718,-15.137,-56.396,108.765
-0.479,-0.533,0.725,-10.803,-51.086,110.840
-0.503,-0.492,0.720,-7.812,-45.837,112.122
-0.521,-0.446,0.702,-6.897,-42.480,111.816
-0.559,-0.402,0.696,-9.460,-42.114,109.985
-0.604,-0.353,0.692,-12.268,-41.870,107.483
-0.637,-0.305,0.706,-12.634,-41.199,103.760
-0.654,-0.273,0.708,-9.766,-41.077,98.450
-0.692,-0.259,0.715,-8.179,-43.579,91.858
-0.753,-0.252,0.753,-11.169,-47.668,84.717
-0.785,-0.237,0.799,-15.137,-51.208,78.064
-0.794,-0.238,0.827,-17.212,-51.758,70.740
-0.796,-0.246,0.839,-19.348,-50.842,63.843
-0.782,-0.253,0.852,-22.400,-49.011,58.777
-0.782,-0.244,0.870,-25.635,-45.532,55.237
-0.783,-0.231,0.877,-26.489,-39.551,52.307
-0.786,-0.222,0.866,-25.085,-33.264,50.232
-0.796,-0.220,0.862,-23.865,-28.564,48.767
-0.816,-0.225,0.840,-21.057,-25.696,47.607
-0.853,-0.201,0.852,-18.188,-22.888,46.082
-0.854,-0.185,0.855,-11.841,-20.081,44.189
-0.860,-0.170,0.877,-2.502,-19.409,41.260
-0.859,-0.159,0.918,2.502,-19.043,38.208
-0.859,-0.150,0.952,5.249,-17.944,35.095
-0.860,-0.149,0.974,6.409,-17.456,31.921
-0.862,-0.145,0.994,6.226,-16.724,28.625
-0.864,-0.123,1.000,5.920,-14.587,24.841
-0.862,-0.097,1.010,4.700,-11.902,20.325
-0.858,-0.065,1.023,2.502,-7.935,13.855
-0.847,-0.037,1.035,-0.061,-3.784,6.836
-0.836,-0.016,1.043,0.061,0.000,0.977
-0.825,-0.017,1.056,2.380,4.578,-3.784
-0.814,-0.032,1.059,4.272,9.155,-8.179
-0.816,-0.048,1.061,3.906,11.841,-12.085
-0.829,-0.066,1.043,2.258,14.832,-16.113
-0.836,-0.091,1.001,0.183,18.372,-20.752
-0.822,-0.117,0.952,-2.197,21.240,-26.855
-0.804,-0.142,0.915,-5.249,22.034,-33.813
-0.799,-0.156,0.910,-6.958,20.996,-39.673
-0.784,-0.186,0.904,-5.920,22.644,-44.739
-0.768,-0.217,0.891,-4.517,26.611,-48.340
-0.758,-0.251,0.893,-2.747,29.236,-50.354
-0.742,-0.278,0.897,-0.610,31.067,-51.697
-0.732,-0.294,0.897,1.221,33.936,-52.856
-0.715,-0.308,0.882,2.869,39.001,-54.749
-0.687,-0.321,0.858,3.906,43.762,-56.946
-0.670,-0.335,0.845,4.822,46.265,-59.326
-0.669,-0.339,0.848,7.446,48.584,-62.134
-0.643,-0.340,0.836,10.254,53.406,-66.040
-0.612,-0.349,0.813,12.329,59.021,-70.435
-0.586,-0.361,0.809,12.512,61.218,-74.341
-0.541,-0.377,0.804,14.038,62.622,-77.698
-0.501,-0.408,0.807,15.564,64.697,-80.505
-0.472,-0.417,0.826,17.090,66.040,-81.482
-0.429,-0.426,0.838,19.348,68.237,-82.336
-0.391,-0.445,0.827,19.226,70.679,-85.022
-0.359,-0.474,0.810,16.357,70.618,-89.050
-0.334,-0.513,0.796,12.817,69.275,-94.543
-0.287,-0.578,0.747,12.390,69.580,-99.976
-0.229,-0.634,0.690,14.526,70.740,-103.149
-0.172,-0.673,0.649,16.174,71.289,-103.943
-0.140,-0.717,0.642,19.775,69.397,-102.722
-0.107,-0.743,0.672,26.550,67.139,-100.037
-0.068,-0.759,0.709,33.142,67.139,-97.107
-0.040,-0.782,0.752,36.621,67.383,-94.238
-0.033,-0.805,0.782,37.048,67.871,-90.637
-0.017,-0.806,0.774,33.691,70.068,-86.243
0.013,-0.794,0.742,29.724,73.181,-82.092
0.054,-0.771,0.707,26.428,74.341,-79.163
0.106,-0.737,0.676,22.888,74.463,-77.454
0.168,-0.737,0.626,19.897,73.669,-77.942
0.221,-0.767,0.605,17.395,68.237,-79.712
0.274,-0.802,0.586,15.747,61.035,-81.116
0.341,-0.853,0.563,13.855,56.580,-81.360
0.392,-0.902,0.567,12.207,51.208,-79.468
0.399,-0.938,0.596,12.268,44.617,-75.500

0.498,-0.922,0.631,15.015,45.715,-66.162
0.535,-0.899,0.641,14.648,45.105,-60.791
0.566,-0.875,0.670,15.137,41.504,-56.030
0.595,-0.859,0.702,13.611,38.757,-52.124
0.622,-0.847,0.718,10.498,37.537,-48.523
0.646,-0.834,0.725,7.446,35.950,-44.800
0.670,-0.831,0.731,4.211,34.790,-40.649
0.693,-0.824,0.720,0.244,35.706,-36.072
0.728,-0.814,0.701,-3.418,36.499,-30.823
0.754,-0.805,0.685,-6.165,35.645,-25.635
0.775,-0.795,0.683,-7.935,35.950,-20.447
0.795,-0.790,0.685,-6.958,36.011,-14.709
0.804,-0.799,0.689,-5.676,33.691,-9.033
0.827,-0.815,0.685,-7.019,32.471,-3.967
0.836,-0.834,0.663,-7.080,29.785,1.526
0.825,-0.839,0.628,-6.042,22.461,8.728
0.815,-0.827,0.596,-10.315,13.123,14.893
0.801,-0.813,0.561,-16.418,2.258,19.470
0.804,-0.793,0.541,-22.095,-9.521,22.705
0.801,-0.791,0.537,-26.062,-21.423,25.269
0.792,-0.798,0.542,-26.794,-33.081,28.687
0.773,-0.809,0.560,-24.841,-42.908,33.447
0.729,-0.826,0.568,-22.766,-49.072,39.246
0.664,-0.839,0.596,-20.203,-54.382,46.875
0.601,-0.844,0.632,-16.663,-59.631,55.237
0.538,-0.836,0.667,-13.245,-64.819,63.782
0.472,-0.821,0.726,-10.498,-68.237,71.533
0.408,-0.804,0.793,-7.202,-68.237,77.637
0.362,-0.791,0.842,-6.409,-65.125,81.299
0.296,-0.779,0.864,-9.827,-61.340,82.825
0.229,-0.774,0.854,-15.869,-54.504,82.886
0.184,-0.776,0.825,-20.874,-45.532,82.092
0.144,-0.781,0.818,-21.057,-41.870,82.031
0.125,-0.786,0.816,-17.761,-42.786,83.069
0.120,-0.798,0.852,-13.367,-46.082,85.205
0.101,-0.812,0.891,-8.789,-48.706,87.769
0.085,-0.810,0.918,-5.859,-47.607,91.248
0.061,-0.793,0.906,-5.005,-41.809,94.604
0.047,-0.757,0.862,-5.188,-33.936,96.924
0.031,-0.713,0.777,-8.118,-28.748,98.267
0.014,-0.647,0.683,-13.367,-28.381,98.877
0.001,-0.572,0.591,-19.714,-30.823,98.267
-0.011,-0.511,0.496,-24.109,-36.133,96.008
-0.060,-0.464,0.428,-30.273,-45.898,93.140
-0.123,-0.452,0.346,-33.325,-57.068,90.454
-0.185,-0.417,0.397,-35.767,-72.144,89.844
-0.276,-0.402,0.415,-25.391,-85.449,89.722
-0.339,-0.394,0.449,-19.226,-88.867,92.346
-0.449,-0.385,0.519,-9.949,-92.834,92.102
-0.522,-0.381,0.626,-8.545,-95.764,91.370
-0.602,-0.384,0.729,-11.169,-97.534,88.257
-0.662,-0.395,0.813,-17.761,-96.375,84.473
-0.714,-0.394,0.846,-23.987,-89.417,80.261
-0.759,-0.385,0.864,-28.259,-79.041,75.745
-0.792,-0.372,0.874,-30.579,-68.176,71.838
-0.832,-0.364,0.876,-32.104,-58.960,69.214
-0.867,-0.351,0.879,-31.250,-51.147,67.688
-0.876,-0.329,0.883,-25.269,-43.823,67.444
-0.887,-0.311,0.899,-14.648,-38.025,67.749
-0.890,-0.274,0.929,-6.226,-33.081,68.481
-0.888,-0.237,0.943,-0.244,-28.625,68.481
-0.887,-0.205,0.972,1.953,-25.269,66.528
-0.896,-0.157,1.002,0.793,-21.790,62.744
-0.876,-0.126,1.010,-2.319,-16.541,56.580
-0.852,-0.122,0.999,-7.751,-11.902,49.866
-0.843,-0.122,0.981,-14.465,-9.583,43.884
-0.836,-0.122,0.956,-18.188,-6.836,39.063
-0.828,-0.131,0.940,-18.188,-3.723,35.400
-0.839,-0.124,0.915,-14.954,-1.709,32.593
-0.843,-0.117,0.906,-9.583,0.366,29.236
-0.830,-0.138,0.858,-1.770,1.953,24.048
-0.803,-0.128,0.907,-0.732,-0.305,18.188
