aX,aY,aZ,gX,gY,gZ
0.529,0.763,0.661,5.005,-15.930,-2.319
0.504,0.775,0.655,8.179,-16.052,-4.150
0.477,0.778,0.644,11.292,-16.235,-5.493
0.448,0.783,0.637,14.221,-17.334,-5.615
0.422,0.778,0.621,16.541,-19.165,-4.578
0.403,0.756,0.609,18.188,-20.996,-2.319
0.394,0.730,0.594,19.531,-23.437,1.099
0.382,0.709,0.581,20.020,-26.306,4.517
0.393,0.684,0.568,18.494,-28.442,7.690
0.415,0.666,0.569,15.991,-31.494,11.108
0.418,0.654,0.579,13.550,-35.339,12.390
0.414,0.652,0.577,11.902,-37.170,11.658
0.410,0.647,0.572,10.864,-36.133,10.132
0.401,0.638,0.572,9.888,-33.875,7.812
0.394,0.632,0.575,10.132,-31.799,5.371
0.375,0.633,0.563,11.353,-30.212,3.418
0.360,0.623,0.547,11.475,-28.137,3.540
0.375,0.611,0.546,10.132,-25.818,5.737
0.399,0.612,0.556,7.446,-26.550,8.240
0.397,0.620,0.566,2.869,-29.663,8.972
0.397,0.635,0.586,-1.831,-31.738,8.545
0.409,0.656,0.610,-3.784,-32.471,7.629
0.402,0.666,0.628,-3.906,-33.813,4.700
0.379,0.673,0.647,-2.502,-34.973,0.916
0.350,0.667,0.658,0.183,-33.813,-1.953
0.335,0.650,0.666,4.089,-30.273,-4.089
0.324,0.637,0.664,8.118,-26.428,-4.761
0.318,0.625,0.655,11.597,-23.010,-2.869
0.315,0.616,0.648,13.428,-20.264,0.183
0.319,0.612,0.652,13.794,-18.555,4.639
0.329,0.616,0.658,13.184,-17.578,8.911
0.330,0.626,0.675,12.329,-18.005,12.024
0.330,0.637,0.691,13.794,-18.555,12.268
0.314,0.633,0.689,16.602,-18.005,9.705
0.285,0.633,0.685,20.203,-17.578,6.470
0.263,0.629,0.682,23.621,-17.456,2.319
0.253,0.633,0.664,26.978,-14.587,-0.366
0.257,0.633,0.637,29.114,-9.277,-1.343
0.268,0.622,0.630,28.503,-4.578,-2.258
0.278,0.625,0.630,27.466,-1.892,-2.686
0.286,0.630,0.634,26.672,0.305,-2.441
0.279,0.603,0.641,23.560,1.038,-2.686
0.279,0.571,0.658,20.020,-0.854,-1.770
0.291,0.567,0.672,18.250,-5.127,1.831
0.308,0.590,0.708,16.296,-11.353,5.615
0.321,0.581,0.746,13.489,-17.822,5.005
0.316,0.573,0.756,12.024,-23.926,1.770
0.300,0.585,0.736,13.672,-28.625,-0.244
0.308,0.579,0.715,13.855,-29.175,-2.441
0.311,0.568,0.703,11.108,-28.748,-5.554
0.297,0.548,0.709,6.287,-32.654,-10.132

0.170,0.151,2.301,17.029,19.592,-37.964
0.037,-0.163,2.697,8.118,28.137,-47.058
-0.239,-0.579,3.144,-5.920,33.081,-53.833
-0.532,-0.969,3.571,-21.179,31.494,-57.861
-0.601,-1.259,3.786,-23.315,21.667,-49.316
-0.513,-1.403,3.658,-1.160,-6.531,-19.226
-0.397,-1.516,3.324,33.630,-48.462,17.334
-0.182,-1.684,2.879,60.547,-78.430,42.175
0.065,-1.775,2.272,84.229,-78.308,46.570
0.245,-1.846,1.606,102.356,-52.124,28.381
0.438,-1.809,0.859,101.318,-14.526,-9.705
0.781,-1.529,0.190,76.172,24.170,-57.678
0.739,-1.061,-0.387,33.508,39.612,-100.830
0.360,-0.316,-0.802,-15.137,28.687,-116.516
0.254,0.509,-1.131,-49.194,15.503,-92.896
0.323,1.402,-1.414,-62.195,14.343,-49.500
0.736,2.358,-1.367,-73.364,20.996,-23.254
0.325,2.836,-1.180,-84.106,9.705,-51.575
-0.221,3.041,-0.953,-76.721,-15.686,-96.436
-0.451,3.156,-0.861,-51.025,-3.784,-101.501
-0.547,3.020,-0.821,-28.320,25.513,-77.026
-0.476,2.719,-0.747,-20.142,28.931,-36.438
-0.456,2.352,-0.586,-25.696,4.822,9.216
-0.131,1.942,-0.336,-37.842,-20.447,57.922
0.211,1.619,-0.047,-50.354,-33.752,84.900
0.406,1.395,0.185,-52.002,-37.170,88.196
0.546,1.204,0.343,-47.119,-28.992,70.557
0.500,0.995,0.422,-40.955,-14.832,43.335
0.458,0.842,0.423,-28.015,-3.906,22.888
0.443,0.735,0.433,-17.029,1.587,12.878
0.448,0.662,0.494,-11.902,2.319,7.751
0.416,0.639,0.542,-8.362,1.221,2.808
0.375,0.641,0.570,-5.798,1.282,-1.831
0.315,0.642,0.600,-3.845,3.418,-7.507
0.232,0.652,0.650,-2.869,6.836,-15.076
0.217,0.685,0.698,-4.028,13.733,-19.714
0.116,0.734,0.769,-3.052,11.475,-20.630
0.122,0.744,0.805,-2.930,14.221,-27.649
0.124,0.756,0.841,-1.282,12.634,-23.743
0.132,0.781,0.847,1.343,8.118,-21.301
0.090,0.787,0.832,4.639,2.625,-16.602
0.074,0.768,0.814,6.348,-4.272,-13.916
0.070,0.743,0.785,6.897,-7.324,-10.620
0.059,0.713,0.758,6.531,-7.568,-7.629
0.061,0.663,0.742,4.517,-5.981,-3.540
0.092,0.627,0.738,1.038,-3.540,0.610
0.131,0.607,0.733,-1.526,-1.709,3.052
0.156,0.592,0.743,-2.747,-0.183,3.418
0.178,0.562,0.753,-2.258,2.869,3.601
0.196,0.531,0.743,-0.244,4.700,3.662
0.210,0.501,0.749,2.258,3.967,3.967
0.220,0.478,0.766,4.028,3.052,4.395
0.217,0.470,0.778,5.920,1.770,4.822
0.207,0.473,0.768,8.484,1.221,5.249
0.196,0.476,0.761,10.132,1.404,6.165
0.198,0.472,0.757,10.254,1.343,7.019
0.199,0.468,0.750,9.949,0.854,7.019
0.195,0.449,0.749,7.385,0.427,6.470
0.185,0.441,0.773,4.150,-0.366,6.958
0.189,0.458,0.808,2.930,-1.404,8.362
0.204,0.472,0.828,2.747,-1.282,9.277
0.230,0.487,0.838,1.892,0.427,8.911
0.230,0.507,0.867,-0.305,2.869,6.714
0.209,0.539,0.893,-1.343,3.967,2.930
0.186,0.574,0.897,1.282,4.944,-0.793
0.162,0.608,0.868,5.554,6.226,-2.563
0.131,0.626,0.851,8.057,5.859,-3.601
0.105,0.641,0.858,8.423,4.211,-3.540
0.089,0.654,0.858,9.094,3.296,-2.075
0.088,0.656,0.853,10.498,2.441,-0.305
0.103,0.644,0.840,10.681,0.061,2.808
0.093,0.623,0.835,8.667,-2.991,7.690
0.097,0.615,0.827,6.775,-6.531,13.123
0.092,0.603,0.824,5.188,-10.925,16.968
0.085,0.597,0.816,4.028,-14.221,19.043
0.072,0.589,0.802,2.930,-15.808,19.592
0.047,0.587,0.786,2.136,-16.052,18.860
0.039,0.589,0.769,2.625,-14.771,17.822
0.026,0.574,0.773,2.808,-13.428,15.869
0.027,0.551,0.774,3.052,-13.123,14.709
0.037,0.547,0.778,3.357,-13.611,15.747
0.041,0.538,0.782,3.479,-14.343,16.968
0.043,0.529,0.787,4.211,-14.771,17.578
0.046,0.529,0.774,5.432,-14.893,17.822
0.041,0.521,0.769,5.432,-15.198,17.761
0.025,0.511,0.768,3.845,-14.160,17.334
0.025,0.504,0.773,2.625,-11.230,16.663
0.033,0.511,0.784,1.099,-8.484,16.296
0.044,0.506,0.807,-0.427,-7.629,14.160
0.043,0.508,0.820,-0.916,-6.409,13.428
0.037,0.512,0.821,-0.305,-4.700,13.550
0.036,0.518,0.821,0.488,-4.639,13.184
0.028,0.515,0.813,2.075,-5.737,13.794
0.024,0.514,0.794,3.418,-7.568,14.893
0.010,0.504,0.789,3.601,-10.376,15.442
0.014,0.495,0.788,3.052,-11.475,15.076
0.010,0.492,0.796,2.075,-10.254,13.794
-0.003,0.489,0.809,0.366,-7.080,11.475
-0.001,0.484,0.825,-1.465,-2.136,10.498
0.016,0.495,0.834,-2.258,3.174,10.010
0.013,0.499,0.838,-3.418,5.920,8.423
0.000,0.508,0.849,-4.272,6.042,8.240
-0.016,0.514,0.849,-4.456,5.493,9.521
-0.027,0.509,0.842,-3.540,5.188,11.780
-0.041,0.505,0.831,-2.136,4.822,13.428
-0.039,0.504,0.816,-0.610,5.371,14.771
-0.015,0.501,0.809,0.305,7.141,15.442
-0.001,0.500,0.815,0.732,8.911,14.160
0.006,0.503,0.811,1.099,10.559,11.475
0.021,0.514,0.812,1.892,11.963,9.644
0.033,0.517,0.814,2.502,12.878,8.728
0.038,0.511,0.822,2.197,12.939,8.057
0.051,0.505,0.834,1.404,12.329,8.179
0.053,0.494,0.846,1.099,10.986,8.362
0.028,0.481,0.859,1.221,8.362,7.690
0.021,0.484,0.857,2.747,7.080,7.690
0.026,0.500,0.860,5.310,8.850,8.362
0.029,0.514,0.862,8.240,11.230,7.202
0.020,0.515,0.862,10.498,11.902,3.967

0.382,-0.626,2.406,-23.437,56.091,-14.832
0.070,-1.302,3.107,-49.805,64.209,-14.893
-0.366,-2.308,3.806,-86.914,70.251,-13.916
-0.735,-3.163,4.000,-107.300,57.373,-3.967
-0.706,-3.293,4.000,-62.439,21.545,15.381
-0.430,-3.281,3.815,3.235,-8.179,39.063
-0.143,-3.340,3.387,24.170,-13.306,68.237
0.520,-3.206,2.871,29.114,3.174,64.697
1.036,-2.918,1.921,30.457,24.475,39.795
1.256,-2.518,0.794,9.155,55.542,-12.817
1.354,-1.679,-0.268,-37.170,100.342,-70.923
1.094,-0.140,-1.259,-80.078,123.108,-89.355
0.578,1.975,-2.096,-107.605,121.887,-60.974
0.360,3.610,-2.105,-147.949,89.111,-27.832
-0.151,3.936,-1.594,-196.655,16.785,-47.913
-0.245,3.993,-1.410,-176.636,-34.363,-58.777
-0.229,4.000,-1.547,-106.567,-29.236,-41.138
-0.345,3.990,-1.573,-58.044,-5.554,-35.889
-0.567,3.662,-1.457,-33.813,7.141,-28.442
-0.568,3.302,-1.287,-22.827,2.808,-21.240
-0.479,2.801,-1.122,-15.198,-14.587,17.212
-0.205,2.323,-0.928,-11.353,-36.011,54.199
0.107,1.952,-0.625,-17.517,-48.645,87.402
0.343,1.673,-0.294,-27.466,-47.607,103.210
0.471,1.424,-0.057,-34.119,-34.790,94.177
0.562,1.182,0.138,-35.767,-18.250,76.355
0.619,1.010,0.347,-33.630,-9.277,61.035
0.615,0.912,0.515,-26.245,-9.216,48.279
0.470,0.828,0.646,-11.169,-20.203,38.330
0.478,0.733,0.687,3.052,-16.968,24.597
0.405,0.654,0.726,13.123,-10.742,18.555
0.349,0.594,0.794,14.343,-12.695,11.902
0.289,0.560,0.855,12.573,-10.681,10.925
0.284,0.538,0.908,10.193,-6.775,13.489
0.272,0.515,0.953,7.507,-8.423,14.282
0.240,0.511,0.975,6.531,-13.489,13.123
0.205,0.502,0.980,8.362,-17.822,11.169
0.192,0.472,0.972,12.512,-19.775,9.155
0.169,0.453,0.973,17.029,-20.813,6.226
0.144,0.448,0.959,22.949,-22.156,1.587
0.138,0.448,0.919,29.724,-23.926,-2.441
0.132,0.460,0.871,35.156,-26.550,-5.310
0.105,0.470,0.835,37.537,-28.259,-7.324
0.073,0.469,0.802,37.048,-29.114,-9.521
0.042,0.474,0.779,34.058,-27.588,-9.399
0.029,0.491,0.755,31.128,-23.499,-8.301
0.028,0.517,0.740,28.015,-18.799,-7.385
0.042,0.552,0.746,24.780,-13.794,-6.714
0.021,0.576,0.774,22.217,-10.071,-6.653
-0.002,0.576,0.803,21.179,-6.775,-6.836
0.012,0.566,0.799,22.644,-2.380,-3.113
0.040,0.562,0.789,24.292,-1.343,2.625
0.066,0.551,0.799,24.475,-4.272,9.094
0.092,0.528,0.807,23.315,-8.911,15.442
0.113,0.488,0.814,21.545,-13.245,18.860
0.136,0.437,0.818,20.020,-15.564,19.104
0.138,0.397,0.818,17.822,-15.564,17.517
0.145,0.388,0.815,15.930,-12.390,15.442
0.133,0.372,0.815,13.000,-8.057,12.756
0.129,0.365,0.829,7.446,-4.211,11.353
0.122,0.383,0.848,0.732,-4.211,13.245
0.089,0.371,0.880,-4.517,-10.193,12.451
0.059,0.360,0.891,-4.822,-18.677,13.245
0.051,0.353,0.886,-2.502,-24.292,16.846
0.041,0.361,0.880,-1.465,-27.161,21.729
0.028,0.389,0.878,-0.305,-27.283,25.208
0.011,0.404,0.882,1.404,-24.170,24.597
0.005,0.414,0.887,4.700,-16.663,20.203
-0.005,0.415,0.885,8.728,-6.836,13.855
-0.015,0.412,0.874,12.329,1.404,8.484
-0.012,0.421,0.870,13.062,7.446,5.920
0.006,0.420,0.886,10.986,12.024,5.615
0.029,0.427,0.908,7.568,14.465,5.005
0.012,0.434,0.928,5.310,12.329,3.601
-0.019,0.433,0.937,4.333,7.202,3.418
-0.021,0.425,0.925,5.554,2.808,5.981
-0.004,0.425,0.901,7.507,-1.831,10.498
0.016,0.418,0.883,8.179,-7.019,14.343
0.016,0.401,0.878,7.690,-11.597,15.381
0.012,0.393,0.866,7.751,-12.817,15.320
0.012,0.391,0.855,7.568,-10.681,14.893
0.010,0.380,0.849,6.653,-6.714,13.245
0.006,0.362,0.839,5.859,-2.747,11.353
0.002,0.355,0.827,5.676,0.427,10.193
0.021,0.364,0.829,5.249,2.747,9.277
0.057,0.385,0.849,4.211,4.761,8.484
0.072,0.391,0.873,1.892,6.226,6.775
0.069,0.376,0.902,-1.343,4.395,3.906
0.057,0.375,0.922,-1.526,0.732,2.869
0.049,0.374,0.933,0.122,-0.854,3.601
0.061,0.381,0.932,1.404,-0.549,3.845
0.056,0.385,0.929,1.892,0.183,3.967
0.045,0.382,0.921,0.916,1.648,3.845
0.038,0.392,0.922,0.000,3.845,4.150
0.032,0.405,0.920,-0.610,5.493,4.822
0.038,0.415,0.919,-1.343,6.348,4.883
0.030,0.411,0.919,-1.892,6.897,4.822
0.018,0.416,0.915,-1.770,6.592,5.066
0.017,0.423,0.917,-1.404,5.188,4.944
0.015,0.421,0.918,-0.244,4.272,4.395
0.017,0.419,0.906,1.953,4.089,3.662
0.030,0.416,0.882,2.991,3.418,2.747
0.036,0.411,0.864,2.686,2.930,1.648
0.045,0.411,0.850,1.831,3.479,1.343
0.045,0.415,0.846,0.854,4.944,0.732
0.054,0.420,0.849,0.122,6.287,-0.732
0.055,0.409,0.852,-0.122,7.141,-1.404
0.049,0.401,0.855,-0.427,6.775,-1.648
0.041,0.393,0.855,-1.099,5.920,-1.038
0.042,0.386,0.868,-2.686,5.371,0.122
0.051,0.384,0.874,-3.967,5.798,1.404
0.056,0.395,0.878,-4.944,6.104,1.892
0.054,0.411,0.885,-5.615,5.188,1.831
0.057,0.421,0.889,-5.249,3.906,2.014
0.058,0.431,0.897,-4.578,3.113,2.197
0.072,0.448,0.905,-3.479,2.319,1.465
0.057,0.436,0.907,-2.563,0.488,0.183
0.044,0.433,0.906,-2.197,-0.549,-0.427
0.038,0.437,0.908,-0.549,-1.465,0.183

-0.334,-1.266,2.704,-70.068,36.194,-26.306
-0.429,-1.679,2.893,-64.575,28.870,-24.109
-0.367,-2.070,2.800,-38.818,24.353,-20.203
-0.196,-2.376,2.540,0.122,20.813,-17.456
0.105,-2.599,2.194,26.245,19.470,-12.146
0.564,-2.693,1.844,18.494,18.799,8.179
1.061,-2.462,1.437,-9.705,1.709,26.245
1.439,-1.982,0.952,-49.500,-28.992,15.747
1.398,-1.342,0.372,-89.294,-47.913,-32.043
0.891,-0.163,-0.367,-109.375,-39.856,-97.839
0.338,0.891,-0.852,-119.812,-11.780,-160.034
0.025,1.714,-1.018,-129.150,14.099,-198.181
-0.313,2.662,-1.067,-127.808,25.574,-195.068
-0.487,3.465,-1.003,-106.201,38.879,-166.687
-0.230,3.708,-0.918,-76.538,56.335,-126.404
-0.043,3.725,-0.785,-52.429,48.523,-76.477
0.061,3.607,-0.596,-29.480,26.001,-25.757
0.202,3.300,-0.468,-7.751,16.357,3.906
0.378,2.941,-0.311,2.502,15.198,-3.174
0.512,2.536,-0.162,8.850,22.705,10.376
0.670,2.082,-0.013,10.559,19.958,19.409
0.745,1.661,0.141,1.953,7.507,32.104
0.795,1.348,0.264,-9.521,-6.226,43.091
0.816,1.120,0.366,-19.104,-18.860,47.791
0.772,0.975,0.444,-24.963,-27.832,43.579
0.662,0.883,0.508,-27.039,-34.424,37.842
0.564,0.811,0.551,-23.804,-38.452,32.837
0.459,0.767,0.549,-16.602,-39.124,28.809
0.340,0.750,0.527,-10.132,-37.170,24.963
0.217,0.769,0.538,-3.906,-30.090,18.372
0.118,0.775,0.587,2.808,-19.226,8.240
0.029,0.791,0.646,11.353,-7.935,-2.136
-0.038,0.774,0.694,21.545,0.061,-10.925
-0.065,0.748,0.727,31.982,5.920,-16.602
-0.069,0.726,0.732,40.283,8.667,-16.174
-0.069,0.687,0.737,42.908,6.958,-12.573
-0.065,0.618,0.755,41.138,2.563,-8.118
-0.066,0.539,0.763,39.063,-1.160,-2.747
-0.047,0.487,0.754,37.537,-0.977,3.174
-0.039,0.435,0.744,34.729,-0.732,7.935
-0.016,0.393,0.726,31.006,-2.136,11.292
-0.003,0.368,0.717,26.184,-3.845,15.015
0.010,0.345,0.719,20.447,-3.784,18.433
0.030,0.324,0.722,15.381,-1.892,21.606
0.046,0.295,0.738,10.620,0.916,23.804
0.077,0.279,0.757,7.080,5.188,25.269
0.109,0.282,0.781,5.737,10.498,25.330
0.130,0.289,0.811,5.493,14.221,24.109
0.151,0.297,0.841,5.737,15.625,23.071
0.187,0.301,0.875,4.761,14.709,22.705
0.206,0.302,0.908,3.784,12.451,21.484
0.193,0.303,0.941,4.211,10.071,19.836
0.190,0.293,0.961,6.226,9.094,18.311
0.201,0.289,0.966,8.972,9.094,16.357
0.225,0.298,0.964,11.841,8.911,14.404
0.220,0.305,0.949,13.062,7.324,11.780
0.186,0.297,0.952,10.315,4.211,8.179
0.148,0.293,0.950,7.690,2.563,7.141
0.124,0.293,0.947,7.202,3.540,8.057
0.106,0.296,0.952,7.385,4.395,8.606
0.099,0.308,0.939,7.935,4.639,8.667
0.080,0.342,0.918,7.324,5.981,8.850
0.040,0.377,0.915,6.042,8.301,7.751
0.046,0.398,0.903,5.798,11.414,7.385
0.080,0.429,0.894,5.432,13.062,7.874
0.099,0.453,0.894,3.845,11.047,8.118
0.090,0.467,0.908,1.770,7.446,8.179
0.083,0.479,0.907,1.648,5.005,8.423
0.100,0.482,0.910,2.991,3.723,8.972
0.116,0.479,0.916,4.639,3.174,8.728
0.124,0.462,0.915,6.042,3.296,6.958
0.123,0.443,0.913,7.263,4.089,4.150
0.130,0.442,0.914,8.057,5.859,1.404
0.131,0.458,0.898,9.399,7.812,-0.732
0.120,0.451,0.886,9.521,7.874,-2.808
0.104,0.440,0.881,9.155,5.859,-3.906
0.099,0.438,0.878,8.972,3.967,-2.380
0.107,0.433,0.871,8.484,3.113,0.610
0.098,0.423,0.868,7.507,3.296,3.967
0.107,0.427,0.864,6.409,3.235,6.958
0.121,0.432,0.859,5.066,2.502,9.338
0.124,0.424,0.849,3.479,1.160,11.780
0.112,0.415,0.847,1.709,-0.793,13.062
0.109,0.390,0.856,-0.427,-2.380,13.611
0.114,0.372,0.876,-1.831,-2.563,12.939
0.107,0.370,0.887,-1.831,-1.709,10.925
0.097,0.379,0.888,-1.892,-0.366,7.935
0.098,0.395,0.890,-1.404,1.648,5.127
0.101,0.414,0.895,-0.244,3.723,2.686
0.097,0.433,0.898,1.465,5.310,0.183
0.083,0.438,0.900,3.174,6.836,-0.427
0.068,0.447,0.891,5.310,8.728,0.671
0.063,0.446,0.887,7.263,9.155,2.930
0.068,0.440,0.875,8.667,7.385,6.042
0.086,0.438,0.849,9.583,4.272,9.460
0.099,0.438,0.830,8.179,1.099,12.939
0.105,0.430,0.828,4.822,-1.099,13.550
0.113,0.439,0.840,2.625,-1.831,12.207
0.126,0.453,0.843,2.686,-1.038,10.620
0.133,0.453,0.838,2.747,0.061,8.545
0.120,0.447,0.835,3.418,0.488,6.348
0.114,0.452,0.830,4.211,0.427,5.737
0.110,0.454,0.831,6.226,0.610,6.897
0.117,0.435,0.820,8.484,1.282,9.033
0.132,0.416,0.801,9.277,1.770,12.390
0.136,0.403,0.785,7.446,-0.305,16.235
0.143,0.393,0.780,4.639,-1.770,19.287
0.151,0.388,0.784,1.953,-2.319,20.630
0.165,0.382,0.795,-0.610,-2.869,20.386
0.171,0.376,0.818,-3.113,-2.625,18.677
0.165,0.383,0.842,-5.249,-3.235,15.869
0.161,0.397,0.868,-6.897,-3.601,13.306
0.155,0.419,0.893,-7.263,-3.235,10.803
0.139,0.429,0.911,-6.348,-3.418,9.583
0.130,0.437,0.920,-3.662,-3.906,9.033
0.116,0.453,0.925,0.000,-3.662,9.216
0.101,0.435,0.928,2.869,-2.380,8.667
0.093,0.414,0.939,5.554,-1.648,8.423
0.097,0.407,0.935,8.423,-1.099,9.277

-0.237,-0.956,1.937,-41.870,-19.043,-11.108
-0.274,-1.111,1.919,-38.269,-20.874,-10.681
-0.205,-1.116,1.798,-30.640,-21.729,-8.423
-0.063,-1.085,1.656,-25.513,-22.034,-6.836
0.070,-0.994,1.508,-25.208,-24.353,-9.033
0.208,-0.826,1.385,-26.611,-27.222,-17.517
0.315,-0.617,1.282,-26.733,-24.841,-34.973
0.368,-0.384,1.128,-18.188,-14.526,-56.335
0.417,-0.178,0.989,-5.981,0.916,-75.562
0.481,-0.010,0.831,3.418,16.479,-91.064
0.549,0.199,0.621,11.475,24.536,-101.196
0.538,0.406,0.419,9.460,24.841,-104.431
0.499,0.646,0.299,-1.526,22.339,-99.976
0.539,0.891,0.181,-12.695,23.621,-88.562
0.560,1.220,0.005,-22.156,26.306,-72.266
0.634,1.632,-0.123,-32.532,25.085,-59.570
0.626,1.932,-0.207,-47.424,19.897,-62.012
0.393,2.153,-0.173,-62.988,4.333,-75.989
0.302,2.313,-0.095,-68.115,-8.789,-80.811
0.240,2.353,-0.040,-57.800,-7.935,-76.416
0.294,2.361,0.018,-48.950,14.648,-61.523
0.277,2.366,0.108,-41.138,15.503,-53.650
0.258,2.312,0.204,-37.415,-1.099,-44.373
0.192,2.177,0.226,-32.043,-17.883,-30.762
0.133,2.009,0.168,-22.705,-26.550,-9.949
0.132,1.834,0.095,-14.282,-35.583,12.512
0.149,1.656,0.082,-9.888,-43.274,31.128
0.170,1.482,0.095,-8.118,-46.875,43.884
0.192,1.327,0.123,-7.080,-46.448,50.415
0.189,1.176,0.178,-5.432,-41.443,50.903
0.200,1.065,0.230,-1.343,-32.410,47.485
0.202,0.967,0.269,4.761,-20.447,42.114
0.197,0.865,0.321,9.521,-5.493,34.424
0.198,0.781,0.382,15.259,5.859,25.879
0.183,0.731,0.435,22.888,14.832,18.921
0.176,0.687,0.477,30.579,25.391,14.832
0.177,0.636,0.509,35.034,33.569,12.451
0.163,0.596,0.553,33.936,35.095,12.573
0.146,0.553,0.620,28.503,33.630,15.381
0.145,0.514,0.678,23.010,33.264,21.606
0.137,0.486,0.736,18.738,32.593,29.480
0.147,0.469,0.781,15.991,30.396,37.903
0.168,0.465,0.814,14.343,27.100,45.471
0.182,0.453,0.836,13.733,23.437,50.232
0.184,0.423,0.845,15.015,20.569,51.941
0.196,0.395,0.829,18.494,20.325,52.368
0.233,0.380,0.803,22.888,21.973,52.673
0.259,0.354,0.781,25.635,23.010,52.063
0.272,0.316,0.772,24.902,23.132,49.438
0.298,0.282,0.790,23.193,23.743,45.044
0.312,0.264,0.800,22.400,24.597,39.917
0.314,0.250,0.827,20.813,23.865,32.898
0.315,0.244,0.848,20.203,23.499,26.245
0.307,0.252,0.859,21.667,22.949,22.095
0.292,0.250,0.868,23.560,20.020,20.508
0.277,0.253,0.871,25.452,16.052,20.386
0.276,0.268,0.863,28.870,14.404,21.606
0.269,0.281,0.858,33.142,14.954,22.095
0.254,0.282,0.855,35.706,17.273,20.752
0.239,0.274,0.860,36.560,20.996,16.418
0.235,0.276,0.860,35.522,25.696,10.559
0.220,0.281,0.873,33.630,29.236,4.944
0.229,0.292,0.873,29.114,30.884,0.488
0.235,0.297,0.876,21.179,30.396,-3.052
0.206,0.292,0.896,14.282,27.588,-4.944
0.195,0.304,0.907,10.071,23.621,-2.869
0.194,0.326,0.907,8.850,19.470,2.808
0.201,0.341,0.901,7.751,16.479,10.376
0.214,0.338,0.887,5.676,14.038,16.785
0.230,0.338,0.876,3.479,11.353,20.935
0.251,0.344,0.868,1.709,9.338,22.949
0.255,0.351,0.859,-0.732,9.094,22.278
0.242,0.352,0.860,-2.869,8.179,19.897
0.226,0.361,0.876,-2.075,6.287,16.907
0.216,0.353,0.872,1.404,7.080,15.503
0.210,0.342,0.880,4.883,8.972,15.320
0.215,0.347,0.889,9.583,9.460,16.174
0.240,0.341,0.891,12.939,9.277,16.174
0.229,0.326,0.912,12.939,5.737,15.015
0.219,0.334,0.932,12.268,1.282,13.916
0.222,0.333,0.939,12.329,1.282,13.428
0.238,0.340,0.937,12.207,5.249,13.184
0.237,0.333,0.939,11.658,9.460,11.963
0.229,0.329,0.938,10.986,11.597,10.986
0.225,0.334,0.936,10.437,11.658,10.803
0.218,0.333,0.937,10.803,11.169,11.108
0.218,0.340,0.937,11.597,11.047,11.597
0.231,0.339,0.925,13.306,11.047,11.719
0.235,0.333,0.915,14.832,10.254,11.658
0.236,0.317,0.909,16.113,9.460,10.864
0.251,0.324,0.893,16.663,8.850,10.498
0.256,0.333,0.882,15.320,8.179,11.169
0.250,0.328,0.879,11.292,6.592,11.841
0.249,0.313,0.886,7.263,4.456,12.329
0.260,0.313,0.888,4.211,2.991,13.855
0.271,0.315,0.887,1.709,1.892,15.259
0.275,0.319,0.891,-0.732,0.244,15.381
0.269,0.329,0.902,-2.380,-1.465,14.404
0.264,0.331,0.906,-2.563,-1.465,12.756
0.266,0.331,0.909,-1.892,0.488,9.766
0.259,0.338,0.901,0.000,2.625,6.104
0.249,0.330,0.895,0.793,4.395,3.540
0.248,0.320,0.886,0.427,5.920,2.075
0.225,0.319,0.888,-0.793,6.104,1.282
0.216,0.316,0.886,-2.808,5.371,1.648
0.213,0.316,0.889,-4.395,4.272,4.272
0.236,0.330,0.889,-5.615,3.357,7.080
0.253,0.335,0.884,-8.179,2.686,7.690
0.249,0.344,0.903,-12.329,1.282,5.432
0.236,0.357,0.937,-14.709,0.793,2.380
0.221,0.374,0.950,-13.794,2.869,0.549
0.215,0.395,0.962,-11.292,4.578,-0.061
0.198,0.390,0.963,-7.751,4.456,-0.244
0.195,0.385,0.957,-4.456,3.845,1.343
0.194,0.383,0.948,-0.977,1.831,3.296
0.198,0.380,0.939,2.991,0.122,4.761
0.201,0.364,0.927,6.348,1.221,5.554
0.203,0.350,0.923,8.118,3.906,4.822
0.216,0.345,0.917,9.460,7.202,3.662

-0.246,-1.221,2.089,-76.233,-0.366,-6.287
-0.515,-1.771,2.426,-97.656,9.155,-1.587
-0.596,-2.237,2.717,-113.708,15.564,9.644
-0.422,-2.520,2.816,-106.384,14.221,25.330
-0.261,-2.634,2.854,-88.135,11.353,29.236
0.045,-2.595,2.995,-77.393,18.799,20.447
0.577,-2.463,3.062,-76.172,30.090,27.954
1.093,-2.249,2.861,-74.768,24.719,33.569
1.402,-2.004,2.467,-62.988,-3.235,17.273
1.464,-1.659,1.941,-46.265,-30.518,-16.235
1.553,-1.119,1.057,-20.081,-34.424,-59.021
1.627,-0.411,0.134,3.174,-19.531,-97.229
1.514,0.387,-0.728,8.423,-7.935,-130.981
1.115,1.318,-1.399,-7.507,-10.864,-159.424
0.546,2.374,-1.677,-37.781,-13.000,-161.255
0.307,3.069,-1.859,-65.002,-6.104,-134.399
0.388,3.598,-1.873,-94.177,-12.512,-89.844
0.206,4.000,-1.617,-124.023,-50.598,-46.753
-0.090,4.000,-1.335,-134.216,-86.792,-27.832
-0.206,3.997,-1.204,-115.417,-92.346,-25.146
-0.286,3.803,-1.019,-96.252,-83.618,-35.828
-0.459,3.400,-0.789,-80.444,-74.341,-33.752
