aX,aY,aZ,gX,gY,gZ
-2.422,-0.758,1.849,61.340,23.682,-48.523
-2.254,-0.755,1.874,67.017,51.086,-62.988
-2.089,-0.787,1.803,83.374,85.388,-80.566
-1.816,-0.834,1.659,59.265,112.976,-88.989
-1.567,-0.871,1.532,37.781,133.240,-96.680
-1.287,-0.903,1.378,23.010,146.790,-102.478
-1.023,-0.941,1.214,15.686,155.151,-108.643
-0.754,-1.004,1.041,11.719,161.438,-112.854
-0.487,-1.095,0.875,8.423,164.124,-113.586
-0.212,-1.220,0.718,6.958,162.842,-111.145
0.054,-1.322,0.552,7.080,159.668,-100.525
0.288,-1.393,0.380,8.606,155.518,-78.979
0.481,-1.408,0.189,9.827,149.353,-47.852
0.602,-1.366,0.013,10.315,139.954,-13.550
0.628,-1.299,-0.122,9.399,126.587,18.372
0.617,-1.225,-0.215,6.470,111.633,44.617
0.629,-1.193,-0.278,0.977,97.351,62.073
0.641,-1.169,-0.307,-8.240,82.764,71.045
0.612,-1.157,-0.340,-22.644,68.665,76.294
0.590,-1.099,-0.376,-39.551,56.030,83.618
0.568,-1.003,-0.434,-55.359,44.006,92.163
0.502,-0.851,-0.492,-68.359,29.114,101.013
0.426,-0.677,-0.506,-74.341,12.268,109.985
0.356,-0.513,-0.501,-73.608,-3.540,117.737
0.278,-0.368,-0.459,-70.068,-20.325,123.718
0.181,-0.212,-0.418,-63.416,-36.438,129.272
0.075,-0.060,-0.364,-52.795,-50.903,134.949
-0.040,0.076,-0.307,-41.687,-64.575,138.489
-0.139,0.183,-0.235,-30.945,-76.599,136.108
-0.264,0.279,-0.165,-24.170,-87.830,126.221
-0.388,0.389,-0.085,-19.226,-97.107,111.694
-0.513,0.461,-0.026,-16.174,-101.929,94.604
-0.618,0.541,0.020,-14.893,-106.750,76.477
-0.740,0.596,0.068,-11.963,-113.892,56.152
-0.890,0.612,0.150,-5.798,-123.108,38.818
-1.049,0.615,0.253,5.005,-131.165,26.794
-1.206,0.588,0.345,17.273,-136.169,17.761
-1.362,0.532,0.450,27.527,-141.296,8.423
-1.540,0.478,0.567,37.109,-146.301,-1.465
-1.751,0.425,0.698,47.913,-147.766,-8.057
-1.925,0.371,0.817,59.998,-142.395,-12.390
-2.088,0.292,0.913,68.176,-132.507,-21.545
-2.251,0.193,0.985,69.763,-122.864,-36.804
-2.372,0.068,1.050,70.984,-111.328,-53.345
-2.437,-0.098,1.104,77.515,-96.375,-65.979
-2.502,-0.284,1.154,86.914,-81.787,-71.960
-2.554,-0.471,1.245,98.877,-67.444,-72.876
-2.608,-0.657,1.342,111.328,-49.377,-71.533
-2.610,-0.821,1.494,119.446,-25.818,-70.801
-2.536,-1.038,1.518,138.611,-2.075,-79.651
-2.512,-1.245,1.566,156.982,33.264,-98.328
-2.295,-1.463,1.503,121.216,65.491,-108.154
-2.070,-1.616,1.407,74.646,94.482,-115.601
-1.818,-1.681,1.268,27.527,116.272,-117.859
-1.547,-1.665,1.135,-1.648,131.958,-112.732
-1.282,-1.635,0.983,-13.123,144.592,-101.868
-1.005,-1.615,0.819,-16.418,154.541,-84.839
-0.726,-1.629,0.660,-16.479,160.095,-63.049
-0.464,-1.641,0.525,-14.832,160.950,-39.490
-0.231,-1.608,0.385,-13.123,157.776,-14.587
-0.050,-1.539,0.239,-13.611,151.917,9.705
0.108,-1.436,0.100,-16.724,145.813,29.907
0.256,-1.296,-0.022,-22.827,141.602,43.823
0.413,-1.149,-0.113,-31.921,136.230,52.368
0.561,-0.992,-0.189,-41.687,127.075,57.556
0.685,-0.827,-0.245,-48.950,114.258,62.622
0.778,-0.646,-0.300,-52.063,98.938,70.007
0.831,-0.503,-0.341,-52.979,80.200,79.651
0.830,-0.370,-0.364,-50.354,56.946,89.783
0.764,-0.266,-0.365,-45.166,33.752,99.182
0.693,-0.177,-0.347,-41.382,12.817,106.812
0.602,-0.109,-0.320,-41.138,-4.578,109.497
0.488,-0.059,-0.292,-44.006,-21.301,108.093
0.376,-0.004,-0.265,-47.913,-34.790,105.042
0.267,0.073,-0.235,-51.758,-44.861,100.159
0.152,0.161,-0.218,-55.908,-52.185,92.285
0.058,0.252,-0.211,-59.875,-58.594,80.750
-0.050,0.339,-0.212,-61.218,-67.566,65.918
-0.177,0.426,-0.201,-55.969,-79.346,51.453
-0.328,0.495,-0.180,-43.396,-92.651,41.931
-0.506,0.532,-0.116,-25.208,-107.483,36.682

-1.511,0.411,0.333,50.476,-143.494,-5.127
-1.651,0.333,0.458,53.833,-137.329,-19.714
-1.779,0.246,0.572,52.856,-130.188,-34.729
-1.937,0.169,0.682,49.927,-125.366,-46.509
-2.098,0.085,0.779,51.941,-118.286,-49.805
-2.218,0.002,0.860,59.021,-107.361,-47.668
-2.314,-0.102,0.955,68.604,-96.924,-47.302
-2.362,-0.245,1.059,77.820,-86.304,-48.828
-2.394,-0.413,1.154,83.923,-72.876,-50.415
-2.379,-0.591,1.279,86.060,-55.969,-51.819
-2.367,-0.752,1.375,86.609,-36.621,-54.321
-2.329,-0.893,1.388,84.900,-14.526,-55.786
-2.256,-0.989,1.513,89.539,3.479,-62.561
-2.309,-1.168,1.516,114.807,29.419,-76.660
-2.163,-1.340,1.497,93.384,55.664,-77.271
-1.983,-1.452,1.414,66.101,81.848,-73.120
-1.778,-1.525,1.295,34.363,101.868,-69.763
-1.553,-1.554,1.192,12.634,116.760,-67.871
-1.313,-1.584,1.062,-1.465,129.944,-64.514
-1.045,-1.609,0.928,-11.597,141.357,-57.434
-0.786,-1.647,0.781,-19.104,150.757,-47.180
-0.501,-1.672,0.621,-25.635,156.616,-32.227
-0.241,-1.670,0.475,-32.654,158.936,-14.038
-0.038,-1.640,0.341,-40.222,160.217,6.775
0.126,-1.555,0.190,-47.058,161.865,29.724
0.275,-1.401,0.044,-53.589,161.682,52.307
0.399,-1.204,-0.107,-59.753,157.898,70.801
0.534,-1.018,-0.207,-64.941,148.315,81.055
0.627,-0.833,-0.271,-68.787,132.446,84.351
0.711,-0.668,-0.363,-74.341,114.746,86.487
0.756,-0.518,-0.446,-78.979,93.384,88.806
0.759,-0.387,-0.490,-80.627,69.031,91.370
0.734,-0.266,-0.500,-78.308,46.814,96.863
0.718,-0.177,-0.486,-73.730,25.757,105.103
0.642,-0.089,-0.464,-70.679,2.197,113.098
0.518,0.005,-0.428,-66.772,-21.179,119.568
0.363,0.082,-0.393,-61.584,-40.344,126.587
0.203,0.170,-0.361,-57.068,-56.519,131.531
0.016,0.277,-0.320,-53.650,-69.702,129.150
-0.173,0.384,-0.273,-50.903,-78.247,119.385
-0.322,0.502,-0.247,-47.668,-85.266,103.394
-0.467,0.610,-0.230,-43.335,-94.971,80.872
-0.622,0.657,-0.194,-36.377,-108.887,56.458
-0.799,0.653,-0.116,-23.560,-122.620,37.292
-0.960,0.615,-0.029,-3.357,-130.554,27.893
-1.139,0.556,0.047,17.700,-137.329,25.879
-1.340,0.494,0.158,38.391,-145.630,24.841
-1.528,0.425,0.268,56.152,-151.855,22.339
-1.699,0.336,0.387,69.763,-154.602,17.761
-1.846,0.267,0.502,77.393,-151.123,11.658
-1.939,0.203,0.557,79.407,-140.747,4.456
-2.016,0.140,0.598,76.904,-128.784,-5.432
-2.076,0.073,0.652,73.242,-117.126,-16.846
-2.087,-0.007,0.702,70.496,-103.516,-26.733
-2.094,-0.099,0.760,70.190,-89.844,-33.936
-2.091,-0.189,0.826,75.500,-78.125,-36.682
-2.084,-0.267,0.882,85.999,-68.298,-33.875
-2.102,-0.344,0.932,100.708,-60.120,-28.015
-2.166,-0.450,1.002,116.577,-50.964,-22.888
-2.145,-0.549,1.178,139.465,-39.917,-25.452
-2.250,-0.675,1.302,171.265,-14.404,-40.527
-2.178,-0.813,1.378,153.809,10.620,-51.575
-2.116,-0.981,1.367,133.911,36.926,-64.087
-2.006,-1.116,1.356,106.567,61.157,-72.510
-1.876,-1.213,1.333,78.796,80.078,-74.585
-1.750,-1.288,1.283,58.472,95.947,-76.233
-1.619,-1.328,1.188,46.875,109.497,-76.843
-1.510,-1.352,1.055,39.429,119.934,-75.989
-1.393,-1.362,0.949,29.846,128.357,-73.364
-1.245,-1.341,0.862,19.226,134.644,-69.946
-1.096,-1.316,0.808,12.756,138.916,-68.054
-0.972,-1.306,0.760,11.780,142.273,-64.392
-0.865,-1.296,0.709,15.442,146.606,-56.946
-0.756,-1.277,0.648,22.156,152.710,-48.340
-0.662,-1.262,0.576,28.870,157.104,-40.894
-0.556,-1.248,0.519,32.715,157.959,-34.912
-0.445,-1.254,0.474,32.227,157.776,-29.846
-0.323,-1.271,0.417,27.344,157.776,-24.841
-0.213,-1.307,0.314,18.372,157.349,-20.142
-0.117,-1.314,0.209,6.348,156.616,-12.817
-0.002,-1.300,0.100,-6.653,156.067,-2.319
0.085,-1.248,0.000,-21.912,153.442,9.277
0.153,-1.163,-0.085,-37.048,147.705,21.179
0.227,-1.062,-0.144,-50.171,140.503,31.372
0.295,-0.987,-0.178,-59.509,130.005,38.879
0.348,-0.934,-0.200,-65.552,116.516,46.448
0.364,-0.883,-0.202,-67.932,100.220,55.847
0.357,-0.817,-0.188,-68.237,86.731,68.237
0.347,-0.746,-0.197,-68.176,75.989,80.933
0.339,-0.693,-0.233,-69.763,64.758,89.661
0.311,-0.651,-0.237,-73.425,52.368,92.651
0.292,-0.602,-0.253,-78.430,43.274,92.102
0.290,-0.548,-0.285,-83.862,35.706,90.576
0.289,-0.492,-0.321,-88.623,26.978,88.806
0.280,-0.428,-0.345,-92.712,16.846,88.501
0.256,-0.363,-0.349,-93.628,5.920,91.919
0.206,-0.271,-0.329,-92.224,-6.592,98.816
0.111,-0.145,-0.297,-88.196,-20.020,107.117
0.032,-0.009,-0.273,-83.313,-32.715,113.525
-0.064,0.090,-0.216,-78.552,-47.180,114.563
-0.172,0.160,-0.150,-73.242,-60.303,110.352
-0.264,0.226,-0.078,-67.932,-71.472,104.309
-0.350,0.283,-0.025,-63.232,-80.261,96.619
-0.424,0.335,0.027,-58.167,-86.975,86.853
-0.482,0.389,0.049,-53.589,-91.431,74.890
-0.522,0.416,0.060,-49.377,-95.764,61.523
-0.574,0.415,0.071,-44.678,-102.356,47.974
-0.632,0.405,0.082,-39.673,-109.253,38.086
-0.730,0.399,0.083,-33.997,-115.112,32.654
-0.851,0.394,0.087,-27.405,-118.774,30.579
-0.984,0.379,0.090,-21.912,-120.056,29.846
-1.116,0.390,0.104,-17.456,-120.728,27.222
-1.240,0.422,0.158,-13.794,-120.728,19.531
-1.320,0.451,0.251,-9.094,-118.835,7.507
-1.367,0.456,0.349,-3.174,-117.615,-5.127
-1.389,0.433,0.447,1.770,-119.202,-17.456
-1.406,0.394,0.536,6.531,-122.498,-26.978
-1.425,0.350,0.605,11.353,-125.244,-31.372
-1.432,0.290,0.659,14.709,-127.258,-31.677

-1.617,0.234,0.810,21.057,-128.174,-26.672
-1.672,0.230,0.846,22.827,-119.080,-21.851
-1.697,0.181,0.854,23.254,-110.962,-23.682
-1.725,0.124,0.851,22.522,-106.140,-29.297
-1.724,0.079,0.854,24.475,-102.173,-31.128
-1.782,0.070,0.922,28.076,-97.534,-28.625
-1.791,-0.003,0.840,48.096,-95.764,-27.405
-1.834,-0.005,0.910,69.275,-86.243,-27.893
-1.835,-0.052,0.914,80.627,-76.294,-23.926
-1.829,-0.097,0.957,85.571,-65.247,-22.827
-1.805,-0.143,1.025,84.839,-56.396,-22.888
-1.787,-0.194,1.095,83.313,-47.363,-23.376
-1.782,-0.214,1.159,85.327,-36.072,-23.682
-1.805,-0.210,1.210,88.440,-22.583,-22.644
-1.839,-0.194,1.248,91.553,-5.737,-22.339
-1.812,-0.165,1.250,92.285,14.404,-25.818
-1.787,-0.161,1.231,91.736,32.654,-36.316
-1.737,-0.202,1.209,92.834,47.363,-50.659
-1.660,-0.268,1.176,97.595,61.768,-61.157
-1.562,-0.350,1.134,104.004,73.608,-66.406
-1.487,-0.419,1.104,109.314,80.811,-68.542
-1.429,-0.511,1.064,112.915,85.144,-68.909
-1.377,-0.608,1.015,113.464,88.257,-67.688
-1.357,-0.689,0.973,112.061,89.417,-64.941
-1.375,-0.786,0.958,111.633,92.590,-61.218
-1.414,-0.872,0.966,115.906,102.966,-58.899
-1.376,-0.983,0.973,121.826,120.422,-57.617
-1.319,-1.100,0.952,119.751,135.986,-58.777
-1.256,-1.229,0.938,111.633,143.677,-64.697
-1.202,-1.357,0.927,103.577,148.376,-69.885
-1.144,-1.488,0.888,94.849,156.433,-68.054
-1.041,-1.587,0.836,85.388,166.443,-59.387
-0.906,-1.653,0.756,73.730,173.645,-48.706
-0.812,-1.679,0.668,57.922,176.758,-38.330
-0.720,-1.664,0.573,46.082,177.368,-25.330
-0.622,-1.615,0.445,39.856,178.589,-10.498
-0.517,-1.536,0.329,25.940,177.002,3.967
-0.435,-1.450,0.246,5.432,171.143,17.822
-0.369,-1.367,0.183,-6.592,166.077,31.433
-0.273,-1.302,0.100,-10.010,166.504,47.974
-0.177,-1.212,0.015,-13.977,166.504,66.223
-0.086,-1.109,-0.066,-19.836,161.865,81.665
-0.004,-1.014,-0.164,-28.320,153.748,93.689
0.074,-0.926,-0.256,-38.269,142.151,102.295
0.145,-0.858,-0.346,-46.387,128.296,107.361
0.203,-0.803,-0.419,-52.429,112.732,111.755
0.256,-0.766,-0.475,-57.434,96.252,117.554
0.279,-0.734,-0.501,-61.829,80.261,125.671
0.283,-0.685,-0.513,-62.683,64.636,137.024
0.273,-0.591,-0.509,-61.096,49.805,150.269
0.262,-0.485,-0.486,-56.763,35.339,160.889
0.272,-0.398,-0.450,-51.270,20.569,167.419
0.289,-0.334,-0.385,-46.936,4.944,169.861
0.278,-0.276,-0.321,-43.884,-10.132,169.983
0.264,-0.212,-0.269,-41.321,-24.292,169.922
0.248,-0.157,-0.215,-40.955,-35.889,168.396
0.242,-0.134,-0.165,-42.847,-46.753,163.025
0.221,-0.119,-0.121,-48.645,-57.312,155.090
0.187,-0.078,-0.077,-56.580,-66.040,148.376
0.148,-0.002,-0.079,-64.087,-71.472,144.836
0.098,0.108,-0.095,-68.237,-77.393,141.785
0.027,0.199,-0.091,-64.697,-86.731,135.864
-0.065,0.289,-0.040,-53.162,-98.938,130.798
-0.128,0.359,0.018,-37.903,-108.826,128.845
-0.208,0.376,0.057,-22.400,-114.990,126.526
-0.277,0.363,0.102,-6.287,-122.742,121.216
-0.357,0.321,0.149,10.254,-132.812,114.197
-0.410,0.270,0.172,25.757,-139.282,110.718
-0.467,0.233,0.185,39.795,-142.578,111.206
-0.535,0.175,0.190,53.284,-141.296,114.929
-0.668,0.117,0.151,65.796,-135.010,122.131
-0.797,0.112,0.104,77.942,-128.662,131.897
-0.950,0.147,0.134,88.623,-127.197,134.338
-1.216,0.165,0.281,94.604,-126.343,121.521
-1.329,0.172,0.356,87.952,-112.610,95.398
-1.356,0.132,0.370,64.697,-95.154,51.392
-1.395,0.016,0.320,32.654,-88.623,-3.967
-1.363,-0.103,0.270,5.188,-90.576,-50.110
-1.317,-0.215,0.213,-2.014,-95.520,-75.134
-1.283,-0.300,0.173,9.705,-103.638,-75.623
-1.312,-0.372,0.152,34.302,-117.554,-60.120
-1.403,-0.405,0.236,64.575,-135.315,-39.795
-1.609,-0.419,0.365,91.309,-148.926,-21.973
-1.733,-0.518,0.372,124.268,-158.752,-13.428
-1.853,-0.555,0.486,149.536,-159.912,-15.869
-1.887,-0.643,0.546,162.354,-157.471,-21.667
-1.897,-0.745,0.563,168.762,-150.085,-28.931
-1.901,-0.838,0.618,169.678,-144.592,-32.898
-1.940,-0.942,0.693,171.265,-139.160,-33.875
-1.961,-1.041,0.764,172.974,-130.127,-31.860
-1.939,-1.135,0.846,170.471,-117.493,-28.687
-1.935,-1.203,0.940,161.011,-103.455,-25.574
-1.935,-1.229,1.016,147.156,-87.341,-20.081
-1.936,-1.213,1.080,131.958,-66.956,-12.451
-1.945,-1.171,1.161,116.699,-43.396,-4.456
-1.890,-1.104,1.199,99.365,-17.273,-0.305
-1.852,-1.033,1.192,81.238,6.958,-3.052
-1.816,-0.987,1.160,65.674,27.466,-9.827
-1.799,-0.952,1.145,57.800,46.448,-17.212
-1.751,-0.939,1.137,59.998,67.871,-21.118
-1.674,-0.937,1.088,65.002,91.064,-20.325
-1.628,-0.936,1.021,68.726,111.145,-20.447
-1.589,-0.974,0.943,71.594,126.709,-24.658
-1.542,-1.052,0.865,72.021,139.587,-31.555
-1.483,-1.186,0.785,68.542,150.635,-40.100
-1.401,-1.340,0.721,60.364,160.583,-48.279
-1.312,-1.517,0.666,48.767,169.556,-53.467
-1.240,-1.651,0.616,35.583,177.734,-53.711
-1.198,-1.747,0.573,23.621,187.073,-44.739
-1.126,-1.794,0.539,14.465,199.097,-26.306
-1.057,-1.825,0.501,8.606,210.571,-7.080
-1.006,-1.828,0.448,6.714,221.985,9.521
-0.918,-1.837,0.384,9.766,236.694,26.062
-0.778,-1.845,0.293,12.085,247.620,41.870
-0.622,-1.855,0.187,11.658,249.268,54.260
-0.469,-1.832,0.079,6.653,241.821,63.416
-0.318,-1.785,-0.008,1.160,229.431,72.632
-0.144,-1.732,-0.090,-3.113,217.468,84.290
0.076,-1.701,-0.199,-4.089,202.942,99.121

0.367,-1.640,-0.403,-15.076,160.828,130.981
0.408,-1.509,-0.464,-31.738,134.460,145.996
0.401,-1.310,-0.510,-50.842,112.488,160.339
0.417,-1.098,-0.556,-68.542,94.910,165.771
0.463,-0.910,-0.593,-87.036,78.430,157.593
0.481,-0.763,-0.606,-106.567,60.669,139.832
0.460,-0.649,-0.561,-122.437,47.974,120.056
0.471,-0.561,-0.554,-136.780,47.729,105.286
0.557,-0.474,-0.558,-152.710,52.185,93.262
0.611,-0.428,-0.587,-164.062,50.598,81.238
0.651,-0.390,-0.610,-168.396,43.335,75.134
0.668,-0.339,-0.610,-164.612,34.119,78.064
0.638,-0.272,-0.592,-153.809,24.170,86.731
0.591,-0.187,-0.555,-138.367,13.123,95.764
0.537,-0.110,-0.511,-121.948,-0.671,100.098
0.474,-0.044,-0.434,-107.117,-15.869,98.450
0.416,-0.019,-0.344,-92.712,-30.518,92.590
0.351,0.001,-0.259,-79.163,-41.748,86.121
0.296,0.020,-0.191,-66.833,-49.866,81.604
0.242,0.032,-0.131,-56.763,-56.458,77.087
0.198,0.037,-0.083,-49.438,-62.073,71.777
0.153,0.043,-0.047,-45.349,-69.031,65.125
0.107,0.055,-0.022,-42.114,-76.416,58.350
0.087,0.076,0.015,-39.551,-84.839,52.246
0.042,0.095,0.059,-36.072,-94.666,46.509
-0.021,0.127,0.095,-32.043,-102.661,43.518
-0.083,0.154,0.123,-25.574,-109.070,42.725
-0.164,0.195,0.165,-18.188,-115.967,40.771
-0.236,0.221,0.202,-9.705,-122.620,37.598
-0.324,0.219,0.253,0.000,-129.578,33.386
-0.415,0.195,0.299,10.498,-136.475,29.175
-0.518,0.178,0.335,20.447,-141.479,27.039
-0.624,0.163,0.357,29.114,-143.677,25.513
-0.737,0.159,0.376,35.889,-143.433,22.522
-0.826,0.148,0.371,41.077,-140.503,17.517
-0.888,0.130,0.365,43.640,-137.390,9.705
-0.906,0.106,0.355,41.931,-135.376,-1.587
-0.914,0.063,0.329,34.668,-134.949,-14.648
-0.939,0.034,0.302,23.865,-136.719,-27.039
-0.970,0.028,0.249,13.367,-138.428,-34.729
-0.997,0.033,0.191,6.104,-139.648,-37.415
-1.040,0.027,0.133,2.991,-142.822,-37.415
-1.169,0.009,0.082,2.930,-148.010,-36.133
-1.281,0.007,0.075,10.010,-153.381,-33.386
-1.391,-0.028,0.101,27.832,-157.715,-32.349
-1.459,-0.090,0.140,48.645,-162.109,-33.020
-1.520,-0.167,0.185,68.665,-166.260,-33.386
-1.595,-0.245,0.221,88.074,-168.579,-32.776
-1.622,-0.306,0.274,105.530,-168.762,-31.250
-1.653,-0.378,0.297,124.329,-172.913,-34.180
-1.776,-0.415,0.444,145.508,-171.143,-37.903
-1.829,-0.497,0.523,154.846,-161.804,-38.391
-1.839,-0.605,0.598,155.396,-146.973,-43.335
-1.853,-0.719,0.679,144.470,-134.949,-50.781
-1.871,-0.794,0.741,130.493,-121.887,-54.688
-1.910,-0.855,0.776,119.568,-105.530,-52.734
-1.967,-0.902,0.788,112.549,-88.684,-48.157
-2.017,-0.939,0.810,110.718,-72.449,-45.837
-2.035,-0.991,0.832,110.779,-56.335,-45.715
-2.023,-1.044,0.845,110.474,-39.612,-44.556
-2.012,-1.086,0.846,110.413,-24.231,-41.504
-2.007,-1.103,0.849,112.244,-10.437,-36.926
-1.982,-1.107,0.868,116.272,2.991,-31.311
-1.958,-1.123,0.872,120.728,19.226,-25.513
-1.946,-1.131,0.876,123.413,36.072,-19.592
-1.908,-1.133,0.880,122.620,54.382,-14.465
-1.862,-1.132,0.860,116.699,75.623,-11.047
-1.807,-1.115,0.830,105.042,96.375,-10.925
-1.734,-1.094,0.774,89.417,116.211,-14.587
-1.661,-1.059,0.690,70.801,134.216,-20.935
-1.585,-1.011,0.594,53.589,148.193,-28.015
-1.505,-0.972,0.521,41.931,158.264,-35.278
-1.405,-0.972,0.462,35.950,164.978,-41.687
-1.339,-1.023,0.413,33.752,169.250,-45.227
-1.312,-1.080,0.395,35.095,172.668,-47.241
-1.247,-1.150,0.366,40.771,180.359,-47.302
-1.159,-1.232,0.336,44.373,189.026,-46.265
-1.087,-1.337,0.289,43.152,193.176,-46.387
-1.031,-1.455,0.246,39.246,194.580,-45.715
-0.972,-1.541,0.217,36.377,193.909,-42.908
-0.933,-1.621,0.196,34.180,192.017,-39.124
-0.833,-1.713,0.196,30.273,191.162,-34.729
-0.744,-1.805,0.187,22.400,191.284,-30.762
-0.654,-1.853,0.190,12.146,189.453,-24.963
-0.565,-1.885,0.177,3.418,187.988,-15.381
-0.481,-1.873,0.160,-4.578,188.477,-1.831
-0.377,-1.840,0.129,-13.550,188.354,14.099
-0.285,-1.795,0.082,-23.437,185.547,28.442
-0.223,-1.722,0.014,-35.706,177.612,41.199
-0.189,-1.600,-0.048,-50.903,167.542,55.176
-0.148,-1.448,-0.129,-65.247,158.142,70.496
-0.108,-1.276,-0.193,-74.768,148.743,82.397
-0.046,-1.128,-0.246,-78.491,140.198,90.881
0.035,-1.006,-0.297,-80.505,130.859,99.792
0.106,-0.898,-0.334,-81.238,118.713,109.436
0.161,-0.793,-0.357,-79.224,106.201,118.713
0.218,-0.687,-0.367,-78.003,94.727,128.601
0.250,-0.603,-0.372,-78.003,82.764,137.451
0.245,-0.541,-0.357,-78.796,70.435,143.860
0.251,-0.473,-0.316,-77.576,60.547,147.888
0.263,-0.414,-0.284,-76.355,56.458,150.696
0.288,-0.356,-0.266,-78.430,51.575,149.963
0.310,-0.294,-0.258,-81.238,42.542,144.836
0.327,-0.227,-0.257,-83.008,31.799,138.611
0.345,-0.161,-0.255,-83.069,20.874,133.301
0.353,-0.100,-0.254,-81.238,10.010,128.479
0.361,-0.044,-0.258,-76.965,-0.061,123.901
0.371,0.001,-0.245,-70.374,-10.681,118.774
0.371,0.040,-0.217,-62.866,-22.949,113.281
0.369,0.084,-0.175,-55.054,-33.936,108.398
0.361,0.110,-0.135,-47.974,-44.067,103.577
0.331,0.136,-0.080,-42.419,-56.274,98.083
0.299,0.162,-0.038,-38.269,-67.444,91.797
0.266,0.186,0.010,-35.217,-78.613,84.167
0.216,0.197,0.054,-32.410,-90.942,76.965
0.143,0.201,0.090,-28.259,-101.379,72.449
0.046,0.225,0.115,-22.583,-110.718,70.435
-0.036,0.269,0.127,-15.503,-118.347,67.810
-0.120,0.282,0.136,-7.568,-126.221,59.631

-1.417,-0.238,0.469,52.551,-141.052,-42.419
-1.457,-0.257,0.479,46.265,-135.925,-42.542
-1.484,-0.292,0.458,38.818,-130.615,-43.274
-1.492,-0.305,0.440,30.518,-126.770,-43.945
-1.521,-0.326,0.404,24.475,-124.084,-43.640
-1.488,-0.332,0.314,21.423,-121.033,-39.063
-1.554,-0.283,0.410,25.085,-120.605,-36.804
-1.651,-0.275,0.422,49.500,-117.737,-37.231
-1.688,-0.260,0.460,63.354,-112.488,-33.997
-1.707,-0.297,0.509,82.153,-106.995,-32.471
-1.739,-0.378,0.588,97.351,-103.577,-31.616
-1.832,-0.495,0.695,112.366,-100.952,-31.372
-1.910,-0.608,0.808,127.502,-94.177,-29.785
-1.985,-0.712,0.919,136.963,-80.994,-27.771
-2.049,-0.819,1.005,138.428,-63.721,-29.114
-2.066,-0.912,1.063,130.371,-43.579,-34.180
-2.054,-0.978,1.072,116.760,-22.156,-41.199
-1.999,-1.016,1.058,100.952,-1.831,-47.546
-1.932,-1.044,1.022,86.182,16.174,-51.636
-1.867,-1.040,0.972,76.111,32.288,-49.988
-1.806,-1.004,0.915,70.740,46.997,-43.457
-1.756,-0.956,0.858,68.726,60.059,-35.156
-1.731,-0.907,0.817,69.092,71.106,-27.832
-1.706,-0.871,0.792,70.862,83.435,-22.095
-1.648,-0.849,0.760,72.327,99.121,-18.127
-1.586,-0.849,0.717,71.167,116.516,-18.982
-1.527,-0.865,0.666,66.772,131.653,-24.231
-1.456,-0.889,0.611,61.584,143.799,-31.372
-1.374,-0.928,0.571,57.800,153.442,-39.001
-1.292,-0.994,0.544,55.847,162.476,-46.631
-1.212,-1.065,0.515,54.565,171.021,-52.856
-1.128,-1.130,0.509,53.955,178.528,-57.800
-1.065,-1.217,0.485,51.331,184.875,-61.279
-0.983,-1.287,0.447,46.204,188.477,-61.523
-0.919,-1.339,0.400,39.001,189.453,-60.120
-0.867,-1.385,0.350,30.640,188.965,-57.739
-0.807,-1.425,0.307,21.484,185.486,-53.955
-0.737,-1.470,0.291,13.916,180.664,-48.706
-0.669,-1.500,0.276,8.728,177.307,-41.016
-0.598,-1.520,0.255,4.211,173.767,-29.785
-0.552,-1.527,0.217,-0.488,169.495,-16.724
-0.506,-1.500,0.186,-4.822,163.025,-3.357
-0.467,-1.453,0.151,-9.583,155.884,8.423
-0.424,-1.402,0.113,-15.747,148.682,19.226
-0.392,-1.354,0.087,-24.780,140.930,28.259
-0.361,-1.316,0.061,-33.569,133.789,36.438
-0.317,-1.259,0.044,-40.710,127.136,44.434
-0.265,-1.194,0.022,-47.363,120.544,52.246
-0.218,-1.135,0.003,-54.504,114.380,60.120
-0.170,-1.076,-0.011,-61.035,108.765,68.481
-0.131,-1.006,-0.040,-67.200,104.126,77.576
-0.089,-0.927,-0.069,-72.937,99.609,86.304
-0.051,-0.851,-0.090,-78.125,92.590,93.506
-0.021,-0.786,-0.100,-82.031,83.740,99.548
0.000,-0.725,-0.117,-85.449,74.890,106.018
0.020,-0.662,-0.139,-87.463,67.017,113.403
0.035,-0.594,-0.148,-86.609,57.800,120.483
0.063,-0.529,-0.140,-82.092,47.729,126.465
0.093,-0.472,-0.142,-76.538,38.086,131.958
0.113,-0.408,-0.139,-70.313,28.137,137.695
0.141,-0.337,-0.144,-65.002,18.372,142.822
0.152,-0.274,-0.153,-60.791,8.911,145.630
0.157,-0.221,-0.162,-58.167,-1.343,146.362
0.145,-0.164,-0.171,-55.969,-10.925,144.653
0.145,-0.108,-0.156,-52.979,-20.203,141.418
0.154,-0.069,-0.146,-51.697,-29.053,136.963
0.148,-0.044,-0.135,-52.673,-37.781,132.141
0.145,-0.020,-0.125,-55.237,-46.143,126.526
0.138,0.000,-0.123,-57.861,-53.833,120.667
0.126,0.035,-0.132,-60.852,-62.622,116.394
0.106,0.077,-0.145,-62.439,-74.341,112.488
0.056,0.125,-0.163,-62.805,-86.731,108.337
-0.007,0.194,-0.163,-59.753,-98.877,103.638
-0.085,0.251,-0.137,-52.795,-109.497,97.046
-0.122,0.306,-0.097,-43.091,-116.882,89.783
