aX,aY,aZ,gX,gY,gZ
0.114,0.309,0.544,33.264,-16.113,-12.573
0.138,0.288,0.551,33.997,-18.311,-14.954
0.152,0.268,0.549,35.950,-20.020,-17.090
0.165,0.246,0.542,40.833,-20.081,-18.738
0.188,0.209,0.523,46.753,-18.921,-18.738
0.185,0.198,0.503,51.025,-17.639,-17.334
0.153,0.195,0.471,56.213,-15.991,-17.212
0.113,0.197,0.437,61.646,-15.076,-19.165
0.078,0.197,0.409,65.430,-17.517,-20.691
0.052,0.205,0.408,65.491,-22.705,-21.729
0.023,0.185,0.392,65.857,-29.480,-23.437
0.039,0.137,0.399,65.247,-37.720,-25.879
0.053,0.071,0.414,62.988,-45.349,-27.954
0.098,0.011,0.475,58.350,-51.880,-28.687
0.120,-0.052,0.519,59.631,-55.847,-27.466
0.116,-0.099,0.545,64.575,-55.847,-25.391
0.107,-0.137,0.565,69.519,-52.979,-24.231
0.096,-0.159,0.593,75.256,-49.744,-23.560
0.092,-0.159,0.637,80.078,-46.692,-21.729
0.078,-0.144,0.669,85.999,-43.213,-19.531
0.077,-0.129,0.706,91.980,-38.635,-19.043
0.060,-0.098,0.736,91.736,-33.752,-19.775
0.021,-0.094,0.703,93.811,-30.518,-21.606
-0.003,-0.133,0.659,96.191,-29.541,-24.048
-0.022,-0.173,0.625,91.492,-31.067,-25.696
-0.060,-0.223,0.581,87.280,-34.485,-26.245
-0.084,-0.288,0.550,87.708,-37.537,-27.161
-0.097,-0.375,0.546,90.393,-42.603,-27.832

-0.166,-0.786,1.293,40.649,-75.134,-2.380
-0.042,-0.856,1.510,36.865,-70.435,2.991
0.049,-0.884,1.678,41.809,-58.960,5.676
0.051,-0.820,1.767,49.500,-38.513,10.193
-0.025,-0.740,1.718,60.913,-15.625,12.207
-0.121,-0.705,1.558,70.313,6.714,11.658
-0.173,-0.690,1.432,66.528,19.775,10.925
-0.202,-0.695,1.329,52.856,19.409,8.362
-0.208,-0.719,1.285,35.522,12.878,6.714
-0.190,-0.736,1.247,19.104,6.348,6.775
-0.190,-0.793,1.250,10.254,2.686,6.042
-0.164,-0.827,1.285,-1.648,-1.099,5.615
-0.152,-0.843,1.340,-7.446,-5.798,7.080
-0.166,-0.831,1.412,-5.859,-9.644,10.071
-0.164,-0.809,1.500,-4.822,-12.817,11.230
-0.167,-0.777,1.596,-7.141,-14.404,10.986
-0.163,-0.764,1.676,-9.644,-14.587,9.399
-0.146,-0.754,1.743,-11.475,-13.062,9.033
-0.143,-0.713,1.802,-14.099,-8.972,9.827
-0.144,-0.693,1.810,-14.465,-2.747,10.498
-0.150,-0.677,1.794,-16.724,4.578,10.071
-0.163,-0.671,1.753,-21.973,11.902,8.667
-0.175,-0.684,1.691,-27.344,18.066,6.409
-0.163,-0.705,1.644,-34.607,22.949,5.798
-0.167,-0.694,1.612,-42.969,28.076,8.667
-0.138,-0.703,1.582,-46.997,39.856,15.564
-0.085,-0.703,1.555,-49.072,52.551,20.935
-0.079,-0.690,1.500,-48.279,62.500,21.179
-0.069,-0.672,1.427,-48.279,70.068,21.118
-0.044,-0.669,1.368,-52.979,71.533,21.851
-0.029,-0.668,1.318,-61.584,63.293,19.531
-0.021,-0.669,1.266,-68.909,55.786,17.212
-0.011,-0.675,1.207,-73.242,52.429,16.846
0.005,-0.666,1.171,-76.782,51.025,17.883
0.025,-0.666,1.125,-77.820,49.683,19.714
0.033,-0.661,1.070,-78.064,48.828,21.790
0.037,-0.646,1.018,-77.576,48.584,22.705
0.027,-0.610,0.979,-76.111,48.645,23.926
0.018,-0.583,0.926,-72.388,49.561,24.902
0.015,-0.530,0.897,-69.336,50.293,27.649
0.010,-0.496,0.846,-65.308,50.903,29.907
0.005,-0.459,0.795,-63.416,50.781,30.945
0.034,-0.421,0.787,-64.575,48.340,30.334
0.083,-0.384,0.828,-69.702,47.546,30.151
0.093,-0.336,0.838,-78.064,48.645,31.799
0.064,-0.321,0.793,-79.956,48.767,31.982
0.080,-0.318,0.765,-81.116,48.218,31.250
0.085,-0.312,0.734,-83.313,46.082,29.114
0.092,-0.306,0.703,-82.092,44.006,27.771
0.085,-0.276,0.685,-81.421,41.931,27.893
0.069,-0.259,0.651,-77.515,39.612,27.771
0.055,-0.239,0.621,-71.472,36.682,26.611
0.022,-0.208,0.594,-66.467,32.837,26.062
0.011,-0.167,0.606,-64.270,27.893,26.123
0.003,-0.156,0.651,-65.613,22.949,25.269
0.077,-0.136,0.703,-70.496,18.555,25.452
0.068,-0.123,0.734,-73.486,16.968,26.855
0.129,-0.125,0.755,-71.838,21.484,29.541
0.159,-0.121,0.755,-69.397,26.367,30.457
0.155,-0.097,0.740,-69.885,26.123,29.907
0.121,-0.049,0.710,-71.533,24.597,31.311
0.085,-0.011,0.651,-68.481,24.597,33.508
0.062,0.024,0.595,-65.063,26.611,33.081
0.043,0.048,0.542,-62.378,28.198,30.701
0.016,0.052,0.488,-59.143,27.405,28.564
0.037,0.039,0.490,-57.190,22.278,27.649
0.088,0.041,0.557,-60.181,15.442,27.466
0.127,0.050,0.619,-61.218,11.108,27.588
0.158,0.060,0.661,-56.885,11.292,27.466
0.185,0.084,0.683,-51.392,15.503,27.588
0.198,0.113,0.680,-46.631,22.766,27.039
0.183,0.155,0.639,-42.297,30.334,26.794
0.167,0.221,0.594,-37.598,36.133,27.161
0.133,0.282,0.520,-32.166,39.795,26.794
0.104,0.334,0.443,-28.198,41.565,24.658
0.071,0.377,0.361,-26.245,41.382,21.484
0.028,0.415,0.283,-24.536,38.269,17.639
-0.002,0.415,0.181,-22.339,31.067,12.695
-0.009,0.390,0.134,-21.790,19.836,7.507
0.032,0.361,0.138,-21.423,6.531,3.662
0.078,0.308,0.172,-18.250,-4.761,1.526
0.135,0.278,0.237,-15.259,-13.367,1.282
0.161,0.285,0.300,-8.667,-18.066,2.014
0.159,0.285,0.330,3.662,-19.043,1.099
0.165,0.292,0.366,13.489,-18.188,-0.427
0.150,0.298,0.377,19.958,-17.639,-1.526
0.125,0.307,0.388,25.940,-18.188,-2.869
0.106,0.309,0.398,32.043,-19.897,-4.944
0.099,0.292,0.411,35.828,-22.644,-7.324
0.108,0.270,0.432,37.354,-26.306,-9.705
0.128,0.244,0.448,38.696,-29.358,-12.024
0.142,0.224,0.459,40.405,-31.311,-13.367
0.148,0.208,0.450,43.152,-32.349,-13.733
0.156,0.192,0.441,45.776,-33.142,-13.672
0.167,0.172,0.425,50.842,-33.936,-13.672
0.176,0.152,0.414,55.420,-33.569,-14.099
0.163,0.145,0.390,56.213,-32.166,-14.587
0.136,0.138,0.345,57.251,-31.555,-14.771
0.071,0.120,0.267,62.134,-32.837,-15.076
0.024,0.075,0.188,69.641,-35.522,-16.541
-0.004,0.016,0.131,75.928,-40.039,-18.555
-0.011,-0.044,0.130,79.834,-49.194,-19.409
-0.008,-0.086,0.191,80.505,-60.120,-18.494
0.011,-0.130,0.305,81.299,-69.336,-17.334
0.043,-0.162,0.459,82.947,-76.416,-15.564
0.093,-0.203,0.615,84.106,-77.454,-12.207
0.143,-0.235,0.733,84.229,-70.251,-6.958
0.121,-0.220,0.775,85.510,-55.603,-1.404
-0.004,-0.220,0.733,93.445,-37.109,0.244
-0.147,-0.257,0.654,100.403,-22.461,-1.831
-0.212,-0.321,0.620,99.060,-21.179,-4.578
-0.228,-0.356,0.681,89.478,-33.508,-4.211
-0.187,-0.417,0.804,82.275,-50.598,-3.906
-0.089,-0.509,0.970,77.637,-67.444,-5.249
0.062,-0.564,1.196,68.054,-76.904,-3.052
0.296,-0.640,1.441,62.561,-73.547,2.319
0.206,-0.657,1.435,71.472,-66.956,5.066
0.202,-0.574,1.442,78.491,-37.537,7.690
0.029,-0.504,1.263,90.515,-5.249,1.892

0.008,-0.774,1.645,45.654,-70.374,-7.385
0.078,-0.799,1.833,35.950,-64.270,-7.324
0.043,-0.753,1.901,42.542,-44.678,-10.925
-0.004,-0.717,1.836,62.866,-11.780,-9.766
-0.092,-0.690,1.686,78.003,14.038,-12.512
-0.158,-0.663,1.550,77.820,26.917,-17.578
-0.175,-0.657,1.476,63.293,25.513,-18.494
-0.185,-0.665,1.437,43.152,15.686,-18.860
-0.183,-0.698,1.410,27.588,9.949,-14.893
-0.143,-0.752,1.394,18.616,8.789,-8.667
-0.119,-0.812,1.392,14.526,7.141,-6.653
-0.098,-0.829,1.418,8.484,5.249,-5.676
-0.096,-0.821,1.439,2.930,3.601,-5.127
-0.092,-0.810,1.470,-0.061,2.991,-1.709
-0.084,-0.787,1.491,0.244,3.540,1.343
-0.095,-0.759,1.517,1.648,5.005,3.174
-0.087,-0.725,1.566,-0.366,4.150,2.747
-0.072,-0.692,1.615,-4.822,3.235,2.441
-0.062,-0.684,1.620,-7.751,6.409,1.587
-0.055,-0.685,1.596,-8.606,10.681,0.366
-0.054,-0.683,1.560,-9.888,13.794,1.404
-0.055,-0.668,1.532,-13.428,16.174,2.502
-0.070,-0.659,1.487,-17.273,17.761,3.540
-0.071,-0.649,1.459,-22.278,18.982,5.005
-0.047,-0.640,1.449,-27.100,20.935,9.216
-0.006,-0.642,1.450,-31.372,25.146,13.367
0.020,-0.628,1.453,-36.804,27.649,12.573
0.022,-0.616,1.426,-42.175,28.748,11.169
0.029,-0.610,1.382,-44.617,33.691,11.047
0.036,-0.606,1.338,-46.387,38.391,12.512
0.026,-0.601,1.298,-48.767,39.551,13.611
0.021,-0.602,1.272,-51.025,38.147,15.381
0.027,-0.611,1.255,-54.810,36.194,18.250
0.045,-0.604,1.261,-59.937,34.546,20.691
0.077,-0.604,1.270,-64.026,34.058,21.484
0.086,-0.594,1.260,-66.772,35.278,21.179
0.085,-0.580,1.230,-67.383,39.124,21.545
0.069,-0.573,1.170,-64.514,43.701,22.095
0.045,-0.554,1.098,-60.608,47.607,21.362
0.012,-0.518,1.032,-55.908,50.476,20.874
0.012,-0.482,0.998,-54.260,53.101,20.325
0.016,-0.450,0.968,-55.298,53.101,19.897
-0.004,-0.424,0.917,-55.664,53.589,21.912
-0.008,-0.411,0.854,-54.688,53.406,24.170
-0.014,-0.391,0.813,-55.115,50.293,24.414
-0.018,-0.380,0.783,-55.420,47.485,23.560
0.014,-0.385,0.805,-57.983,42.297,21.484
0.089,-0.380,0.873,-69.641,35.706,20.020
0.121,-0.364,0.920,-85.693,30.396,18.555
0.130,-0.372,0.905,-91.675,29.846,16.541
0.131,-0.383,0.858,-88.806,32.654,13.245
0.115,-0.369,0.808,-84.473,36.438,10.498
0.082,-0.353,0.746,-81.909,40.894,9.949
0.067,-0.300,0.718,-82.458,44.373,13.611
0.039,-0.260,0.657,-76.721,47.363,17.090
0.022,-0.238,0.600,-70.923,49.561,16.296
0.001,-0.230,0.545,-69.519,45.227,11.169
-0.028,-0.244,0.512,-73.486,32.715,6.836
-0.001,-0.188,0.531,-84.473,14.526,7.324
-0.033,-0.128,0.568,-90.820,0.977,10.559
0.032,-0.112,0.636,-88.623,-3.296,13.184
0.106,-0.118,0.706,-89.539,-5.066,14.648
0.169,-0.070,0.792,-100.281,-5.066,14.648
0.146,-0.038,0.756,-106.018,-1.160,13.123
0.117,0.004,0.691,-103.271,5.615,10.071
0.069,0.043,0.564,-100.098,14.160,6.897
0.045,0.054,0.445,-93.567,21.484,5.981
0.010,0.095,0.335,-88.501,24.536,5.920
-0.013,0.154,0.323,-85.754,23.437,5.188
-0.019,0.183,0.262,-76.294,19.897,4.211
-0.005,0.194,0.255,-67.505,13.611,3.296
0.017,0.187,0.263,-62.561,6.836,3.906
0.063,0.156,0.285,-56.824,1.282,5.371
0.116,0.145,0.335,-49.744,-2.014,6.592
0.154,0.162,0.395,-41.687,-1.343,6.104
0.163,0.174,0.411,-30.334,2.808,4.578
0.153,0.187,0.416,-19.714,5.676,4.639
0.145,0.220,0.418,-15.930,6.470,6.042
0.127,0.250,0.405,-12.329,6.470,6.714
0.099,0.272,0.372,-6.226,5.127,5.615
0.068,0.276,0.336,-0.854,1.587,3.540
0.050,0.278,0.318,2.075,-4.089,1.648
0.050,0.265,0.312,4.517,-11.536,-0.244
0.063,0.268,0.338,6.104,-18.860,-1.709
0.071,0.250,0.347,9.583,-24.841,-2.930
0.082,0.227,0.361,14.221,-29.297,-3.601
0.079,0.225,0.388,20.081,-31.860,-3.174
0.082,0.221,0.404,29.236,-32.715,-2.563
0.069,0.243,0.430,36.865,-33.630,-2.075
0.063,0.256,0.458,44.739,-34.485,-2.441
0.070,0.265,0.489,49.988,-35.400,-3.967
0.077,0.258,0.509,52.612,-36.011,-5.371
0.070,0.243,0.508,53.955,-35.583,-6.592
0.057,0.212,0.488,55.054,-34.363,-7.996
0.043,0.167,0.456,56.763,-34.119,-9.277
0.009,0.116,0.417,59.692,-36.072,-9.521
-0.013,0.067,0.398,60.669,-39.001,-10.193
-0.022,-0.002,0.395,61.218,-44.189,-11.414
0.004,-0.070,0.448,60.425,-51.208,-11.169
0.057,-0.123,0.540,56.763,-56.702,-8.423
0.101,-0.155,0.625,56.702,-57.312,-4.517
0.143,-0.179,0.678,64.514,-53.040,-0.854
0.131,-0.166,0.685,75.317,-44.800,2.563
0.079,-0.159,0.650,86.731,-35.278,4.700
0.028,-0.132,0.652,94.727,-28.320,5.432
-0.036,-0.119,0.631,104.370,-24.841,5.066
-0.072,-0.151,0.609,108.032,-25.024,2.869
-0.082,-0.182,0.647,99.976,-31.677,-0.122
-0.048,-0.226,0.721,88.745,-40.710,-1.465
-0.014,-0.268,0.789,78.674,-45.227,-1.160
0.018,-0.333,0.818,77.271,-43.518,-0.488
-0.001,-0.366,0.807,80.933,-38.452,2.014
-0.038,-0.402,0.764,88.135,-30.457,3.540
-0.052,-0.444,0.728,92.957,-23.315,1.831
-0.082,-0.459,0.726,90.515,-22.400,0.061
-0.095,-0.499,0.779,89.539,-28.076,0.122
-0.010,-0.540,0.909,85.144,-39.673,2.686
-0.162,-0.545,0.974,80.994,-55.115,1.587
-0.094,-0.569,1.112,77.026,-60.730,-1.343

-0.061,-0.596,1.418,69.153,-65.552,-6.287
-0.080,-0.544,1.451,67.627,-62.927,-7.507
-0.124,-0.497,1.411,70.801,-61.096,0.000
-0.194,-0.460,1.328,69.031,-53.406,3.418
-0.251,-0.439,1.261,64.392,-37.903,2.930
-0.257,-0.410,1.238,57.922,-23.743,0.977
-0.261,-0.420,1.213,53.589,-14.709,-1.343
-0.234,-0.460,1.222,50.598,-6.165,-1.587
-0.238,-0.507,1.220,49.927,-3.723,-3.662
-0.230,-0.594,1.215,51.025,-4.150,-5.493
-0.198,-0.637,1.281,45.593,-6.104,-3.662
-0.213,-0.659,1.330,41.321,-5.981,-2.502
-0.238,-0.679,1.349,40.405,-7.812,-3.723
-0.222,-0.676,1.410,39.124,-6.042,-4.272
-0.228,-0.678,1.461,35.217,-4.883,-3.540
-0.209,-0.664,1.537,31.067,-3.845,-4.944
-0.217,-0.662,1.571,29.846,-0.183,-5.737
-0.229,-0.661,1.583,27.039,3.174,-5.188
-0.270,-0.685,1.566,23.926,2.380,-5.066
-0.274,-0.690,1.594,15.259,0.916,-3.967
-0.281,-0.712,1.624,3.235,-0.977,-3.601
-0.237,-0.704,1.690,-9.155,-2.319,-3.235
-0.195,-0.717,1.724,-15.808,-1.343,-3.296
-0.189,-0.713,1.737,-20.142,3.235,-3.845
-0.173,-0.698,1.719,-21.301,12.390,-4.456
-0.191,-0.695,1.642,-15.991,22.644,-5.676
-0.208,-0.699,1.562,-13.306,29.297,-6.958
-0.207,-0.684,1.515,-18.799,31.372,-6.470
-0.192,-0.653,1.495,-25.635,33.203,-4.578
-0.186,-0.653,1.440,-28.137,38.147,-1.587
-0.150,-0.667,1.383,-31.250,43.396,1.099
-0.131,-0.674,1.338,-36.682,45.471,0.732
-0.139,-0.664,1.283,-41.992,40.100,-2.197
-0.135,-0.681,1.232,-45.715,36.926,-4.211
-0.110,-0.701,1.203,-50.598,36.621,-4.456
-0.094,-0.701,1.183,-55.847,35.828,-3.662
-0.086,-0.699,1.158,-59.021,34.180,-2.563
-0.081,-0.677,1.156,-60.913,33.386,-1.343
-0.084,-0.663,1.147,-59.204,33.813,-0.061
-0.081,-0.656,1.131,-56.213,34.058,0.977
-0.084,-0.622,1.132,-59.631,33.997,1.831
-0.081,-0.602,1.129,-63.782,33.386,2.991
-0.057,-0.588,1.140,-66.956,32.959,3.601
-0.038,-0.573,1.145,-72.327,33.630,3.906
-0.022,-0.566,1.127,-76.172,36.621,4.883
-0.036,-0.558,1.075,-76.538,41.565,5.798
-0.026,-0.552,1.022,-74.341,52.002,7.446
-0.005,-0.522,0.995,-77.454,55.847,9.216
0.002,-0.477,0.967,-80.872,60.120,9.888
0.014,-0.436,0.930,-80.811,64.026,10.498
-0.002,-0.409,0.858,-76.782,64.636,9.949
0.003,-0.389,0.804,-72.693,64.575,9.277
0.002,-0.381,0.756,-68.298,62.195,9.155
0.002,-0.392,0.718,-65.308,58.655,10.010
0.024,-0.384,0.730,-66.101,55.176,12.573
0.033,-0.377,0.749,-66.406,51.636,15.015
0.061,-0.374,0.782,-65.979,47.913,16.602
0.076,-0.350,0.822,-67.627,43.579,17.578
0.101,-0.326,0.865,-69.763,41.870,17.029
0.127,-0.285,0.896,-76.172,43.884,15.808
0.109,-0.244,0.896,-80.383,48.889,14.099
0.109,-0.218,0.868,-80.933,56.885,13.306
0.100,-0.213,0.817,-80.444,61.829,13.794
0.092,-0.230,0.753,-80.933,59.998,14.526
0.051,-0.217,0.720,-87.891,53.223,17.517
0.038,-0.218,0.728,-95.154,46.387,23.682
0.085,-0.218,0.765,-95.703,43.213,30.518
0.115,-0.198,0.772,-92.529,41.382,35.156
0.111,-0.167,0.766,-89.233,41.809,37.598
0.112,-0.134,0.766,-88.074,42.053,39.246
0.125,-0.096,0.771,-87.891,42.053,40.894
0.142,-0.048,0.775,-88.074,43.152,43.091
0.146,-0.001,0.757,-87.341,46.265,44.983
0.138,0.047,0.703,-84.534,50.171,45.166
0.099,0.094,0.630,-81.665,54.321,43.152
0.053,0.137,0.548,-78.369,57.129,40.771
0.045,0.182,0.498,-74.768,56.152,38.086
0.040,0.226,0.459,-72.021,51.941,35.095
0.047,0.263,0.428,-70.129,45.532,31.677
0.076,0.285,0.404,-69.153,37.781,27.832
0.104,0.293,0.391,-69.397,29.846,24.902
0.140,0.295,0.385,-67.993,24.231,23.437
0.173,0.303,0.385,-61.768,21.729,21.973
0.171,0.324,0.370,-52.002,21.301,20.447
0.157,0.346,0.347,-40.955,21.118,19.592
0.154,0.373,0.334,-33.020,19.287,19.409
0.152,0.407,0.338,-28.137,15.564,19.165
0.149,0.433,0.337,-22.766,11.536,17.456
0.143,0.445,0.332,-17.029,7.507,14.771
0.148,0.462,0.336,-12.573,4.211,11.597
0.145,0.462,0.325,-6.714,1.648,7.690
0.134,0.451,0.306,-1.038,-0.854,3.601
0.133,0.439,0.301,3.296,-3.967,0.488
0.136,0.426,0.309,6.287,-8.789,-1.465
0.119,0.409,0.310,8.911,-14.099,-2.625
0.118,0.368,0.315,12.939,-19.165,-4.578
0.138,0.318,0.337,16.357,-24.414,-5.554
0.152,0.289,0.367,20.691,-28.442,-4.639
0.156,0.278,0.396,27.222,-30.518,-3.662
0.155,0.284,0.425,33.264,-31.311,-3.174
0.145,0.305,0.448,37.109,-32.043,-2.747
0.132,0.326,0.461,39.978,-32.410,-3.296
0.115,0.326,0.447,43.396,-32.166,-5.066
0.098,0.323,0.434,45.532,-32.654,-7.080
0.083,0.322,0.427,46.814,-33.752,-9.949
0.070,0.298,0.406,49.988,-36.560,-12.512
0.080,0.257,0.393,51.392,-40.222,-13.794
0.104,0.221,0.391,50.964,-43.457,-13.306
0.110,0.202,0.385,53.345,-44.800,-12.756
0.092,0.185,0.356,58.289,-43.762,-13.062
0.073,0.151,0.326,64.453,-43.640,-13.916
0.071,0.101,0.329,68.604,-46.753,-13.733
0.071,0.078,0.393,67.871,-52.063,-11.536
0.064,0.054,0.470,68.359,-56.335,-9.521
0.100,0.014,0.564,70.557,-58.105,-7.446
0.134,-0.025,0.647,72.571,-57.129,-5.066
0.175,-0.092,0.677,77.148,-51.270,-2.991
0.210,-0.125,0.700,80.872,-40.527,-0.244
0.246,-0.139,0.690,88.074,-24.475,3.113

0.024,-0.527,1.117,123.169,-19.836,1.282
-0.035,-0.515,0.968,138.733,-5.127,-5.798
-0.243,-0.531,0.881,139.160,2.502,-20.142
-0.215,-0.600,0.870,124.878,-22.827,-46.082
-0.196,-0.662,1.065,100.891,-69.702,-74.219
-0.195,-0.758,1.189,80.139,-111.694,-81.177
-0.179,-0.894,1.400,58.533,-126.404,-62.439
0.018,-1.075,1.668,43.518,-111.694,-25.513
0.198,-1.110,1.994,35.583,-95.703,-2.869
0.218,-1.028,2.194,44.006,-80.139,2.747
0.208,-0.928,2.180,71.045,-38.635,4.883
0.093,-0.809,1.997,95.215,2.930,3.174
-0.062,-0.794,1.729,111.755,25.391,-5.859
-0.158,-0.792,1.588,100.830,21.667,-17.151
-0.162,-0.805,1.593,71.960,4.944,-20.691
-0.108,-0.824,1.677,43.701,-10.071,-14.404
-0.072,-0.857,1.744,24.597,-19.653,-8.057
-0.070,-0.892,1.771,10.681,-22.888,-4.944
-0.023,-0.910,1.839,-0.488,-20.325,-2.136
-0.021,-0.907,1.857,-4.272,-13.794,2.136
-0.047,-0.860,1.843,-0.732,-4.883,6.104
-0.084,-0.818,1.797,3.479,2.625,8.362
-0.118,-0.751,1.776,1.099,7.263,8.972
-0.139,-0.710,1.746,-3.662,10.986,8.423
-0.150,-0.694,1.695,-8.118,14.038,8.057
-0.150,-0.694,1.642,-14.282,15.564,8.057
-0.148,-0.692,1.591,-21.851,16.479,8.423
-0.133,-0.695,1.539,-27.527,17.822,8.850
-0.113,-0.669,1.510,-32.227,20.813,10.681
-0.111,-0.633,1.466,-32.104,25.269,14.099
-0.103,-0.621,1.389,-29.175,30.945,21.240
-0.076,-0.620,1.334,-31.067,32.532,20.996
-0.079,-0.607,1.293,-37.292,27.954,13.245
-0.077,-0.600,1.263,-43.701,26.001,9.399
-0.059,-0.613,1.225,-47.546,28.687,9.766
-0.037,-0.609,1.212,-53.040,30.212,12.024
-0.004,-0.604,1.215,-58.533,31.311,15.503
0.019,-0.600,1.207,-62.683,29.846,17.822
0.042,-0.600,1.192,-66.895,29.114,19.043
0.037,-0.574,1.187,-71.899,30.396,20.630
0.006,-0.584,1.147,-71.594,33.142,21.179
0.007,-0.593,1.151,-70.984,33.813,23.682
0.027,-0.572,1.219,-76.538,35.400,29.114
0.079,-0.564,1.290,-80.688,39.795,35.156
0.125,-0.550,1.342,-86.304,45.776,40.161
0.140,-0.516,1.355,-92.896,54.321,44.678
0.153,-0.517,1.309,-92.957,64.697,49.316
0.182,-0.507,1.244,-94.177,73.608,50.903
0.195,-0.471,1.176,-98.450,77.026,45.898
0.140,-0.444,1.055,-98.694,78.979,38.940
0.115,-0.413,0.932,-94.788,84.290,36.316
0.105,-0.390,0.804,-90.637,87.463,34.058
0.077,-0.359,0.711,-90.210,85.510,31.921
0.064,-0.302,0.684,-93.201,78.430,29.297
0.071,-0.272,0.660,-90.088,70.557,25.146
0.088,-0.263,0.646,-83.435,62.927,20.996
0.115,-0.242,0.650,-79.895,55.176,17.883
0.113,-0.207,0.634,-74.219,49.316,16.785
0.106,-0.172,0.610,-66.345,47.363,17.212
0.122,-0.156,0.571,-57.007,47.485,17.700
0.108,-0.108,0.559,-51.147,47.791,17.456
0.098,-0.101,0.566,-47.424,45.776,14.038
0.110,-0.073,0.585,-51.697,38.330,10.559
0.087,-0.035,0.635,-62.500,26.123,9.033
0.128,-0.018,0.688,-71.411,17.517,11.108
0.159,-0.030,0.710,-79.163,10.925,14.832
0.200,-0.036,0.735,-91.064,5.066,18.616
0.215,-0.030,0.741,-101.318,1.648,21.912
0.198,-0.045,0.708,-102.478,4.333,24.231
0.197,-0.057,0.677,-100.525,11.230,25.635
0.208,-0.037,0.666,-98.694,18.127,26.550
0.212,-0.008,0.648,-93.201,23.804,27.405
0.203,0.024,0.595,-83.862,29.114,28.625
0.165,0.073,0.536,-76.355,33.264,30.090
0.134,0.123,0.490,-71.716,35.767,29.785
0.123,0.152,0.449,-66.956,35.767,27.100
0.130,0.175,0.427,-62.622,32.776,24.048
0.149,0.199,0.427,-60.059,28.076,21.912
0.175,0.211,0.431,-58.716,23.499,20.691
0.197,0.221,0.423,-56.091,20.935,20.508
0.212,0.232,0.397,-51.453,20.203,20.081
0.209,0.260,0.371,-45.776,21.118,18.494
0.195,0.279,0.324,-37.781,21.240,16.968
0.175,0.297,0.273,-28.992,18.494,15.869
0.159,0.326,0.249,-24.048,13.733,14.954
0.129,0.346,0.217,-19.470,8.850,13.855
0.107,0.369,0.205,-15.686,3.967,11.658
0.101,0.362,0.205,-10.498,-0.793,8.606
0.120,0.350,0.228,-4.333,-6.165,6.714
0.140,0.355,0.280,0.183,-11.292,5.737
0.158,0.357,0.327,6.226,-14.648,4.944
0.172,0.362,0.359,11.658,-16.113,4.395
0.166,0.389,0.377,15.320,-15.381,3.723
0.145,0.406,0.367,22.156,-12.878,0.977
0.116,0.392,0.325,30.762,-11.963,-1.892
0.106,0.377,0.315,35.645,-14.587,-3.906
0.106,0.377,0.341,36.560,-19.409,-5.249
0.102,0.373,0.365,39.001,-24.353,-6.531
0.101,0.362,0.389,43.396,-28.748,-7.568
0.100,0.349,0.408,46.692,-32.471,-8.118
0.095,0.342,0.428,49.805,-34.912,-9.155
0.095,0.316,0.440,53.650,-36.438,-11.597
0.091,0.297,0.461,54.871,-37.354,-13.428
0.097,0.263,0.465,57.373,-37.231,-15.015
0.095,0.220,0.446,60.730,-38.147,-16.541
0.095,0.187,0.428,62.012,-40.222,-17.761
0.107,0.156,0.405,63.965,-42.542,-18.616
0.125,0.122,0.377,67.505,-43.518,-18.433
0.151,0.113,0.359,69.275,-43.152,-18.250
0.158,0.106,0.317,74.402,-42.053,-17.883
0.133,0.079,0.247,84.839,-40.161,-18.433
0.088,0.078,0.216,93.262,-39.368,-19.531
0.027,0.041,0.202,100.403,-41.077,-21.667
-0.003,-0.028,0.227,107.971,-46.753,-23.437
0.011,-0.109,0.331,109.375,-56.030,-24.719
0.062,-0.197,0.504,104.431,-67.505,-24.963
0.164,-0.268,0.715,96.985,-74.219,-21.606
0.235,-0.324,0.840,92.957,-69.641,-16.113
0.276,-0.370,0.873,98.022,-54.443,-11.047

0.176,-0.707,1.299,71.838,-51.208,-17.334
0.142,-0.739,1.227,74.402,-41.321,-28.015
0.109,-0.729,1.171,74.585,-36.255,-43.579
0.023,-0.733,1.107,78.491,-38.635,-49.988
-0.028,-0.732,1.098,82.092,-42.358,-34.851
-0.055,-0.712,1.179,78.735,-42.297,-15.137
-0.080,-0.725,1.291,74.585,-34.546,-5.249
-0.018,-0.754,1.426,68.359,-26.245,-1.587
0.024,-0.730,1.580,61.096,-18.982,-2.808
0.006,-0.741,1.627,61.523,-10.376,-6.653
0.022,-0.753,1.621,64.636,8.789,-5.920
0.011,-0.781,1.529,68.787,26.001,-5.066
-0.011,-0.771,1.431,70.129,34.546,-7.019
-0.036,-0.813,1.310,68.054,38.330,-8.484
-0.053,-0.863,1.233,59.631,34.912,-9.338
-0.042,-0.895,1.250,45.776,26.062,-7.874
-0.048,-0.924,1.308,30.640,14.404,-5.737
-0.035,-0.966,1.403,16.602,3.845,-3.601
-0.005,-0.986,1.524,4.822,-2.258,3.418
0.009,-0.965,1.646,-4.028,-5.249,8.545
0.015,-0.913,1.748,-7.751,-2.136,10.559
0.015,-0.875,1.780,-7.385,6.592,11.353
-0.005,-0.831,1.752,-6.348,15.808,10.681
-0.042,-0.786,1.698,-8.606,20.447,8.789
